0,1,2,3,4,label
0.754,0.044,0.024,0.145,0.124,0
0.637,0.05,0.029,0.22,0.214,0
0.628,0.048,0.024,0.229,0.112,0
0.748,0.054,0.028,0.249,0.153,0
0.659,0.05,0.022,0.202,0.188,0
0.646,0.057,0.03,0.273,0.138,0
0.521,0.057,0.029,0.285,0.186,0
0.765,0.047,0.023,0.197,0.14,0
0.649,0.043,0.022,0.167,0.135,0
0.665,0.051,0.027,0.225,0.157,0
0.637,0.047,0.021,0.229,0.313,0
0.667,0.052,0.029,0.279,0.148,0
0.861,0.042,0.025,0.235,0.066,0
0.62,0.058,0.031,0.331,0.203,0
0.738,0.056,0.03,0.311,0.191,0
0.628,0.05,0.028,0.253,0.284,0
0.771,0.041,0.021,0.196,0.116,0
0.741,0.042,0.021,0.139,0.136,0
0.723,0.05,0.026,0.237,0.22,0
0.679,0.049,0.027,0.247,0.166,0
0.656,0.042,0.02,0.158,0.084,0
0.779,0.057,0.029,0.274,0.237,0
0.646,0.047,0.022,0.202,0.18,0
0.746,0.042,0.02,0.161,0.139,0
0.706,0.045,0.022,0.188,0.141,0
0.762,0.043,0.021,0.161,0.11,0
0.752,0.041,0.02,0.142,0.134,0
0.613,0.042,0.019,0.17,0.252,0
0.573,0.041,0.021,0.146,0.284,0
0.647,0.048,0.022,0.202,0.185,0
0.487,0.043,0.023,0.198,0.108,0
0.571,0.038,0.02,0.129,0.135,0
0.764,0.039,0.018,0.141,0.089,0
0.714,0.043,0.021,0.156,0.157,0
0.488,0.051,0.021,0.243,0.07,0
0.607,0.046,0.022,0.202,0.147,0
0.597,0.049,0.021,0.218,0.19,0
0.515,0.054,0.031,0.282,0.066,0
0.732,0.04,0.018,0.142,0.112,0
0.713,0.038,0.016,0.1,0.129,0
0.656,0.042,0.022,0.173,0.212,0
0.754,0.051,0.026,0.235,0.174,0
0.726,0.04,0.017,0.129,0.185,0
0.611,0.049,0.026,0.275,0.112,0
0.809,0.056,0.031,0.342,0.081,0
0.792,0.049,0.027,0.283,0.181,0
0.723,0.038,0.018,0.093,0.107,0
0.719,0.046,0.021,0.144,0.09,0
0.646,0.042,0.019,0.134,0.331,0
0.6,0.057,0.031,0.349,0.151,0
0.725,0.06,0.03,0.351,0.183,0
0.699,0.051,0.027,0.238,0.159,0
0.675,0.04,0.017,0.126,0.199,0
0.667,0.042,0.02,0.158,0.25,0
0.742,0.047,0.026,0.246,0.243,0
0.56,0.05,0.026,0.252,0.115,0
0.847,0.04,0.017,0.136,0.071,0
0.604,0.053,0.025,0.301,0.208,0
0.668,0.049,0.029,0.264,0.132,0
0.565,0.06,0.03,0.304,0.099,0
0.574,0.048,0.029,0.276,0.172,0
0.585,0.052,0.027,0.239,0.197,0
0.642,0.052,0.024,0.218,0.144,0
0.758,0.048,0.023,0.202,0.16,0
0.616,0.046,0.024,0.186,0.178,0
0.686,0.047,0.025,0.172,0.157,0
0.717,0.053,0.028,0.218,0.122,0
0.669,0.053,0.027,0.255,0.149,0
0.643,0.057,0.029,0.245,0.108,0
0.662,0.055,0.029,0.273,0.292,0
0.657,0.062,0.033,0.309,0.183,0
0.758,0.059,0.031,0.271,0.115,0
0.812,0.058,0.032,0.363,0.136,0
0.751,0.06,0.033,0.306,0.169,0
0.62,0.058,0.032,0.358,0.198,0
0.644,0.053,0.024,0.202,0.102,0
0.724,0.044,0.02,0.139,0.15,0
0.658,0.059,0.031,0.363,0.138,0
0.642,0.053,0.026,0.265,0.162,0
0.749,0.053,0.026,0.271,0.228,0
0.769,0.061,0.034,0.369,0.178,0
0.652,0.056,0.028,0.287,0.247,0
0.764,0.061,0.023,0.277,0.152,0
0.565,0.061,0.034,0.357,0.181,0
0.792,0.046,0.022,0.175,0.134,0
0.612,0.058,0.032,0.332,0.182,0
0.587,0.052,0.025,0.298,0.126,0
0.662,0.063,0.037,0.367,0.167,0
0.767,0.05,0.026,0.244,0.127,0
0.67,0.053,0.027,0.295,0.22,0
0.783,0.06,0.033,0.351,0.197,0
0.54,0.056,0.03,0.243,0.207,0
0.698,0.049,0.025,0.222,0.196,0
0.831,0.054,0.03,0.324,0.125,0
0.673,0.054,0.029,0.269,0.107,0
0.803,0.042,0.021,0.17,0.08,0
0.617,0.055,0.03,0.302,0.221,0
0.59,0.066,0.037,0.384,0.153,0
0.731,0.047,0.027,0.237,0.138,0
0.629,0.058,0.03,0.289,0.282,0
0.638,0.063,0.034,0.361,0.221,0
0.643,0.056,0.034,0.306,0.258,0
0.74,0.053,0.028,0.309,0.182,0
0.705,0.055,0.03,0.244,0.304,0
0.778,0.057,0.029,0.294,0.198,0
0.717,0.045,0.022,0.166,0.125,0
0.792,0.053,0.028,0.269,0.158,0
0.668,0.049,0.025,0.259,0.157,0
0.776,0.057,0.03,0.271,0.18,0
0.839,0.048,0.02,0.252,0.161,0
0.756,0.048,0.02,0.165,0.097,0
0.681,0.054,0.028,0.23,0.165,0
0.754,0.061,0.029,0.344,0.343,0
0.671,0.058,0.031,0.326,0.225,0
0.85,0.056,0.03,0.328,0.135,0
0.691,0.049,0.025,0.224,0.155,0
0.653,0.056,0.033,0.297,0.187,0
0.736,0.051,0.023,0.19,0.115,0
0.73,0.053,0.028,0.237,0.167,0
0.729,0.062,0.038,0.354,0.144,0
0.67,0.059,0.03,0.281,0.145,0
0.675,0.068,0.038,0.411,0.144,0
0.739,0.065,0.034,0.353,0.15,0
0.608,0.05,0.026,0.21,0.159,0
0.633,0.056,0.028,0.321,0.17,0
0.723,0.056,0.031,0.326,0.168,0
0.686,0.059,0.029,0.261,0.34,0
0.592,0.069,0.039,0.43,0.154,0
0.731,0.068,0.038,0.42,0.198,0
0.733,0.056,0.03,0.266,0.121,0
0.644,0.063,0.032,0.285,0.103,0
0.601,0.058,0.032,0.254,0.093,0
0.631,0.067,0.039,0.428,0.148,0
0.696,0.061,0.033,0.354,0.239,0
0.779,0.055,0.031,0.337,0.224,0
0.693,0.062,0.034,0.386,0.089,0
0.641,0.055,0.031,0.282,0.215,0
0.658,0.066,0.034,0.4,0.144,0
0.788,0.058,0.032,0.307,0.078,0
0.547,0.063,0.029,0.365,0.201,0
0.641,0.063,0.034,0.297,0.176,0
0.728,0.056,0.029,0.313,0.105,0
0.807,0.057,0.027,0.315,0.128,0
0.768,0.053,0.026,0.202,0.118,0
0.658,0.056,0.03,0.313,0.168,0
0.686,0.064,0.038,0.44,0.138,0
0.718,0.033,0.016,0.112,0.084,0
0.72,0.036,0.015,0.124,0.096,0
0.734,0.044,0.021,0.204,0.165,0
0.704,0.053,0.029,0.267,0.222,0
0.533,0.044,0.021,0.19,0.127,0
0.708,0.036,0.018,0.119,0.107,0
0.716,0.031,0.012,0.083,0.05,0
0.571,0.064,0.033,0.412,0.115,0
0.54,0.06,0.032,0.322,0.179,0
0.688,0.063,0.033,0.438,0.22,0
0.615,0.047,0.026,0.23,0.222,0
0.657,0.039,0.016,0.151,0.16,0
0.674,0.05,0.024,0.288,0.25,0
0.667,0.068,0.037,0.505,0.137,0
0.683,0.046,0.023,0.254,0.18,0
0.728,0.039,0.017,0.13,0.126,0
0.702,0.034,0.015,0.095,0.069,0
0.728,0.055,0.029,0.37,0.229,0
0.739,0.044,0.022,0.194,0.141,0
0.669,0.048,0.027,0.156,0.17,0
0.626,0.067,0.049,0.176,0.146,0
0.676,0.06,0.035,0.383,0.137,0
0.695,0.051,0.026,0.271,0.171,0
0.694,0.089,0.078,0.141,0.073,0
0.74,0.061,0.037,0.099,0.134,0
0.636,0.08,0.043,0.55,0.096,0
0.645,0.083,0.061,0.138,0.138,0
0.571,0.062,0.04,0.271,0.106,0
0.709,0.067,0.055,0.137,0.155,0
0.704,0.065,0.042,0.233,0.183,0
0.673,0.081,0.067,0.116,0.142,0
0.624,0.067,0.049,0.202,0.145,0
0.638,0.064,0.036,0.395,0.248,0
0.656,0.069,0.037,0.488,0.216,0
0.689,0.061,0.036,0.313,0.301,0
0.756,0.058,0.037,0.278,0.274,0
0.723,0.063,0.033,0.465,0.253,0
0.711,0.061,0.042,0.189,0.193,0
0.743,0.073,0.054,0.112,0.049,0
0.662,0.067,0.047,0.202,0.226,0
0.738,0.05,0.025,0.081,0.107,0
0.701,0.057,0.031,0.145,0.147,0
0.684,0.058,0.029,0.36,0.392,0
0.744,0.068,0.049,0.15,0.105,0
0.735,0.053,0.022,0.212,0.187,0
0.653,0.064,0.045,0.235,0.14,0
0.715,0.07,0.06,0.107,0.1,0
0.58,0.07,0.063,0.111,0.097,0
0.691,0.078,0.056,0.084,0.077,0
0.671,0.078,0.055,0.036,0.03,0
0.733,0.058,0.036,0.108,0.098,0
0.712,0.055,0.041,0.115,0.187,0
0.703,0.074,0.061,0.138,0.124,0
0.593,0.071,0.062,0.134,0.238,0
0.665,0.079,0.058,0.246,0.094,0
0.653,0.067,0.045,0.276,0.171,0
0.742,0.066,0.046,0.217,0.18,0
0.68,0.086,0.061,0.061,0.04,0
0.809,0.065,0.056,0.151,0.099,0
0.709,0.08,0.063,0.229,0.069,0
0.704,0.065,0.041,0.191,0.237,0
0.626,0.067,0.043,0.249,0.195,0
0.779,0.068,0.048,0.115,0.078,0
0.625,0.083,0.067,0.234,0.055,0
0.708,0.079,0.062,0.233,0.071,0
0.844,0.069,0.046,0.217,0.1,0
0.621,0.07,0.041,0.298,0.167,0
0.867,0.07,0.045,0.172,0.094,0
0.668,0.08,0.06,0.12,0.193,0
0.726,0.068,0.058,0.172,0.068,0
0.707,0.071,0.057,0.195,0.085,0
0.697,0.07,0.049,0.25,0.174,0
0.82,0.083,0.063,0.17,0.049,0
0.737,0.07,0.059,0.216,0.097,0
0.631,0.073,0.05,0.297,0.133,0
0.717,0.066,0.056,0.185,0.107,0
0.644,0.083,0.065,0.24,0.103,0
0.643,0.068,0.053,0.205,0.199,0
0.775,0.077,0.06,0.22,0.097,0
0.639,0.069,0.058,0.197,0.064,0
0.664,0.074,0.056,0.223,0.093,0
0.674,0.076,0.058,0.224,0.096,0
0.724,0.051,0.026,0.288,0.223,0
0.644,0.057,0.031,0.393,0.149,0
0.708,0.071,0.045,0.289,0.286,0
0.715,0.048,0.024,0.291,0.225,0
0.743,0.05,0.026,0.226,0.181,0
0.729,0.042,0.02,0.161,0.118,0
0.719,0.044,0.023,0.207,0.157,0
0.645,0.06,0.033,0.362,0.241,0
0.767,0.056,0.032,0.391,0.122,0
0.733,0.038,0.017,0.166,0.157,0
0.649,0.074,0.05,0.369,0.201,0
0.744,0.031,0.019,0.06,0.052,0
0.676,0.06,0.037,0.465,0.096,0
0.735,0.032,0.013,0.082,0.096,0
0.715,0.038,0.018,0.087,0.1,0
0.616,0.044,0.022,0.229,0.193,0
0.576,0.091,0.069,0.198,0.202,0
0.763,0.081,0.053,0.16,0.101,0
0.747,0.055,0.026,0.297,0.274,0
0.676,0.039,0.021,0.181,0.301,0
0.718,0.044,0.02,0.199,0.125,0
0.676,0.062,0.027,0.337,0.144,0
0.712,0.05,0.026,0.211,0.212,0
0.689,0.066,0.044,0.203,0.11,0
0.745,0.067,0.042,0.228,0.094,0
0.727,0.068,0.044,0.238,0.143,0
0.494,0.098,0.067,0.264,0.514,0
0.674,0.143,0.143,0.227,0.119,0
0.638,0.138,0.115,0.245,0.452,0
0.617,0.082,0.069,0.185,0.106,0
0.509,0.143,0.119,0.267,0.649,0
0.706,0.083,0.067,0.168,0.203,0
0.666,0.11,0.097,0.181,0.231,0
0.596,0.118,0.118,0.24,0.068,0
0.721,0.095,0.084,0.222,0.087,0
0.659,0.152,0.159,0.237,0.177,0
0.71,0.036,0.017,0.109,0.068,0
0.73,0.037,0.017,0.145,0.101,0
0.748,0.06,0.03,0.287,0.194,0
0.731,0.048,0.023,0.203,0.144,0
0.732,0.055,0.03,0.311,0.193,0
0.556,0.048,0.028,0.262,0.12,0
0.768,0.052,0.029,0.277,0.157,0
0.632,0.055,0.029,0.277,0.193,0
0.627,0.038,0.016,0.164,0.213,0
0.722,0.064,0.034,0.421,0.188,0
0.623,0.064,0.034,0.443,0.143,0
0.713,0.033,0.012,0.075,0.068,0
0.653,0.054,0.03,0.281,0.224,0
0.741,0.049,0.026,0.258,0.217,0
0.648,0.062,0.033,0.351,0.211,0
0.698,0.061,0.033,0.332,0.172,0
0.727,0.059,0.031,0.335,0.207,0
0.75,0.055,0.029,0.289,0.185,0
0.65,0.072,0.04,0.436,0.158,0
0.727,0.063,0.036,0.398,0.148,0
0.647,0.056,0.031,0.246,0.172,0
0.631,0.062,0.034,0.379,0.092,0
0.651,0.069,0.036,0.382,0.18,0
0.726,0.055,0.028,0.275,0.213,0
0.724,0.047,0.022,0.202,0.116,0
0.652,0.065,0.038,0.387,0.201,0
0.624,0.047,0.021,0.217,0.268,0
0.644,0.063,0.034,0.299,0.199,0
0.654,0.063,0.035,0.351,0.109,0
0.694,0.054,0.024,0.265,0.181,0
0.754,0.05,0.026,0.217,0.131,0
0.688,0.045,0.025,0.194,0.181,0
0.652,0.065,0.036,0.412,0.196,0
0.656,0.072,0.039,0.455,0.148,0
0.646,0.067,0.039,0.347,0.215,0
0.785,0.066,0.036,0.329,0.16,0
0.559,0.057,0.028,0.244,0.139,0
0.676,0.061,0.031,0.301,0.174,0
0.794,0.054,0.029,0.224,0.059,0
0.632,0.069,0.04,0.358,0.151,0
0.638,0.079,0.043,0.51,0.092,0
0.722,0.078,0.04,0.472,0.186,0
0.884,0.073,0.044,0.405,0.127,0
0.675,0.062,0.037,0.288,0.174,0
0.789,0.059,0.031,0.28,0.117,0
0.763,0.059,0.032,0.257,0.16,0
0.739,0.057,0.029,0.26,0.2,0
0.744,0.066,0.034,0.336,0.18,0
0.694,0.066,0.039,0.32,0.162,0
0.624,0.057,0.029,0.272,0.229,0
0.753,0.055,0.031,0.212,0.175,0
0.709,0.058,0.034,0.217,0.09,0
0.616,0.063,0.032,0.306,0.156,0
0.904,0.065,0.037,0.31,0.058,0
0.707,0.059,0.029,0.256,0.187,0
0.658,0.064,0.039,0.262,0.142,0
0.613,0.062,0.034,0.225,0.156,0
0.633,0.059,0.034,0.255,0.202,0
0.727,0.059,0.034,0.248,0.082,0
0.71,0.051,0.03,0.17,0.186,0
0.593,0.053,0.032,0.218,0.164,0
0.593,0.071,0.043,0.348,0.177,0
0.626,0.075,0.047,0.322,0.128,0
0.7,0.068,0.04,0.325,0.223,0
0.637,0.067,0.038,0.372,0.119,0
0.772,0.056,0.032,0.241,0.142,0
0.762,0.062,0.033,0.231,0.174,0
0.651,0.066,0.04,0.248,0.144,0
0.53,0.058,0.037,0.239,0.074,0
0.761,0.064,0.041,0.255,0.174,0
0.635,0.07,0.046,0.304,0.172,0
0.628,0.056,0.034,0.254,0.202,0
0.774,0.077,0.044,0.324,0.114,0
0.77,0.067,0.042,0.367,0.271,0
0.724,0.059,0.033,0.258,0.145,0
0.747,0.07,0.04,0.365,0.179,0
0.74,0.069,0.041,0.345,0.181,0
0.723,0.058,0.036,0.233,0.105,0
0.703,0.059,0.033,0.211,0.141,0
0.728,0.055,0.03,0.217,0.185,0
0.605,0.065,0.038,0.275,0.095,0
0.66,0.071,0.043,0.385,0.168,0
0.679,0.059,0.033,0.246,0.162,0
0.703,0.067,0.042,0.293,0.194,0
0.589,0.068,0.038,0.323,0.122,0
0.651,0.062,0.035,0.253,0.119,0
0.556,0.061,0.034,0.211,0.142,0
0.701,0.073,0.044,0.289,0.113,0
0.833,0.068,0.044,0.277,0.085,0
0.741,0.063,0.037,0.339,0.186,0
0.659,0.064,0.037,0.377,0.181,0
0.672,0.071,0.04,0.326,0.215,0
0.733,0.044,0.02,0.189,0.134,0
0.639,0.069,0.038,0.437,0.178,0
0.698,0.062,0.033,0.287,0.203,0
0.715,0.036,0.017,0.131,0.129,0
0.691,0.046,0.024,0.198,0.211,0
0.65,0.049,0.025,0.233,0.243,0
0.73,0.064,0.036,0.379,0.23,0
0.714,0.046,0.022,0.251,0.222,0
0.745,0.042,0.019,0.187,0.119,0
0.687,0.052,0.029,0.344,0.215,0
0.744,0.044,0.028,0.252,0.161,0
0.686,0.068,0.037,0.45,0.235,0
0.734,0.063,0.032,0.391,0.322,0
0.741,0.086,0.048,0.529,0.116,0
0.659,0.079,0.044,0.534,0.157,0
0.675,0.05,0.031,0.343,0.268,0
0.635,0.05,0.025,0.295,0.198,0
0.752,0.054,0.032,0.35,0.307,0
0.689,0.062,0.036,0.42,0.202,0
0.671,0.061,0.031,0.469,0.219,0
0.746,0.053,0.027,0.341,0.21,0
0.71,0.074,0.04,0.489,0.218,0
0.667,0.066,0.036,0.371,0.231,0
0.691,0.086,0.071,0.281,0.242,0
0.719,0.06,0.035,0.33,0.377,0
0.683,0.071,0.043,0.366,0.263,0
0.708,0.053,0.033,0.153,0.151,0
0.663,0.087,0.072,0.168,0.179,0
0.722,0.044,0.027,0.046,0.085,0
0.702,0.056,0.037,0.098,0.169,0
0.702,0.066,0.047,0.095,0.15,0
0.671,0.067,0.048,0.19,0.267,0
0.708,0.041,0.018,0.186,0.266,0
0.682,0.057,0.037,0.148,0.17,0
0.712,0.041,0.024,0.111,0.137,0
0.695,0.051,0.027,0.354,0.31,0
0.681,0.049,0.025,0.27,0.154,0
0.689,0.06,0.033,0.354,0.208,0
0.631,0.055,0.032,0.385,0.21,0
0.696,0.046,0.021,0.267,0.322,0
0.696,0.046,0.023,0.282,0.224,0
0.676,0.056,0.028,0.391,0.155,0
0.701,0.05,0.026,0.343,0.238,0
0.589,0.058,0.028,0.391,0.163,0
0.721,0.048,0.021,0.255,0.198,0
0.679,0.074,0.056,0.334,0.208,0
0.697,0.045,0.022,0.075,0.123,0
0.637,0.031,0.019,0.164,0.242,0
0.721,0.033,0.014,0.168,0.167,0
0.663,0.061,0.034,0.48,0.2,0
0.712,0.033,0.014,0.13,0.128,0
0.702,0.041,0.02,0.172,0.192,0
0.697,0.048,0.024,0.278,0.177,0
0.646,0.054,0.026,0.319,0.208,0
0.73,0.037,0.015,0.168,0.108,0
0.748,0.048,0.024,0.291,0.186,0
0.745,0.048,0.024,0.283,0.175,0
0.701,0.051,0.026,0.311,0.23,0
0.655,0.064,0.034,0.424,0.145,0
0.735,0.044,0.019,0.205,0.156,0
0.694,0.049,0.027,0.335,0.315,0
0.663,0.099,0.082,0.261,0.16,0
0.667,0.15,0.143,0.207,0.174,0
0.724,0.104,0.09,0.214,0.231,0
0.683,0.193,0.182,0.299,0.304,0
0.741,0.096,0.088,0.126,0.148,0
0.663,0.125,0.111,0.198,0.298,0
0.65,0.091,0.068,0.286,0.192,0
0.562,0.127,0.096,0.235,0.454,0
0.719,0.092,0.07,0.25,0.269,0
0.709,0.066,0.038,0.347,0.169,0
0.638,0.078,0.052,0.328,0.117,0
0.681,0.117,0.102,0.28,0.174,0
0.681,0.076,0.043,0.371,0.195,0
0.701,0.04,0.022,0.123,0.218,0
0.697,0.058,0.033,0.29,0.238,0
0.685,0.065,0.036,0.384,0.196,0
0.751,0.05,0.027,0.189,0.15,0
0.653,0.055,0.029,0.332,0.238,0
0.739,0.068,0.038,0.32,0.123,0
0.67,0.049,0.024,0.181,0.146,0
0.776,0.063,0.033,0.381,0.154,0
0.597,0.063,0.032,0.409,0.18,0
0.723,0.05,0.026,0.216,0.245,0
0.722,0.04,0.019,0.178,0.132,0
0.697,0.052,0.027,0.294,0.191,0
0.652,0.07,0.039,0.4,0.169,0
0.678,0.061,0.032,0.375,0.189,0
0.651,0.077,0.045,0.383,0.215,0
0.767,0.076,0.044,0.381,0.271,0
0.762,0.075,0.045,0.355,0.134,0
0.739,0.056,0.033,0.245,0.156,0
0.693,0.072,0.04,0.346,0.239,0
0.658,0.073,0.042,0.364,0.179,0
0.691,0.074,0.06,0.234,0.227,0
0.697,0.074,0.059,0.284,0.273,0
0.701,0.085,0.083,0.179,0.075,0
0.695,0.104,0.107,0.144,0.056,0
0.681,0.093,0.069,0.307,0.233,0
0.674,0.093,0.054,0.43,0.132,0
0.711,0.087,0.081,0.179,0.12,0
0.676,0.081,0.048,0.392,0.149,0
0.692,0.077,0.048,0.324,0.281,0
0.708,0.057,0.041,0.139,0.267,0
0.701,0.04,0.021,0.044,0.066,0
0.677,0.094,0.077,0.227,0.224,0
0.71,0.035,0.017,0.068,0.067,0
0.69,0.045,0.022,0.0,0.047,0
0.712,0.05,0.022,0.117,0.118,0
0.705,0.041,0.022,0.103,0.123,0
0.701,0.061,0.032,0.375,0.172,0
0.682,0.065,0.036,0.405,0.233,0
0.727,0.068,0.035,0.469,0.233,0
0.662,0.071,0.039,0.424,0.171,0
0.684,0.061,0.033,0.337,0.208,0
0.772,0.062,0.035,0.376,0.222,0
0.673,0.066,0.039,0.372,0.201,0
0.688,0.067,0.04,0.385,0.176,0
0.625,0.071,0.038,0.42,0.166,0
0.701,0.057,0.03,0.273,0.325,0
0.658,0.057,0.033,0.329,0.233,0
0.725,0.048,0.026,0.185,0.172,0
0.741,0.057,0.038,0.309,0.186,0
0.765,0.054,0.028,0.222,0.168,0
0.717,0.055,0.03,0.277,0.195,0
0.763,0.054,0.026,0.282,0.272,0
0.731,0.047,0.031,0.227,0.261,0
0.662,0.057,0.032,0.311,0.133,0
0.718,0.057,0.033,0.263,0.254,0
0.736,0.05,0.028,0.263,0.218,0
0.644,0.058,0.033,0.3,0.219,0
0.649,0.065,0.038,0.342,0.252,0
0.689,0.053,0.027,0.288,0.23,0
0.697,0.061,0.036,0.372,0.209,0
0.715,0.043,0.023,0.163,0.2,0
0.74,0.055,0.03,0.28,0.207,0
0.692,0.051,0.028,0.318,0.176,0
0.713,0.049,0.026,0.22,0.194,0
0.635,0.049,0.029,0.245,0.272,0
0.733,0.049,0.027,0.252,0.26,0
0.8,0.053,0.025,0.243,0.101,0
0.63,0.059,0.033,0.308,0.21,0
0.647,0.06,0.034,0.386,0.196,0
0.736,0.044,0.023,0.179,0.152,0
0.703,0.055,0.03,0.35,0.199,0
0.674,0.055,0.029,0.282,0.183,0
0.65,0.055,0.034,0.318,0.146,0
0.734,0.049,0.027,0.261,0.227,0
0.682,0.064,0.037,0.322,0.197,0
0.661,0.07,0.038,0.421,0.198,0
0.732,0.058,0.031,0.304,0.197,0
0.689,0.063,0.036,0.384,0.219,0
0.666,0.063,0.036,0.307,0.235,0
0.692,0.062,0.037,0.288,0.191,0
0.667,0.061,0.034,0.368,0.158,0
0.725,0.053,0.032,0.272,0.237,0
0.793,0.052,0.029,0.233,0.134,0
0.734,0.055,0.033,0.232,0.217,0
0.735,0.068,0.042,0.277,0.285,0
0.553,0.056,0.039,0.276,0.125,0
0.693,0.057,0.032,0.33,0.219,0
0.666,0.063,0.041,0.248,0.158,0
0.769,0.043,0.023,0.209,0.132,0
0.631,0.071,0.046,0.347,0.166,0
0.729,0.059,0.042,0.219,0.176,0
0.675,0.05,0.026,0.233,0.195,0
0.686,0.059,0.038,0.298,0.159,0
0.81,0.061,0.035,0.307,0.219,0
0.677,0.059,0.036,0.337,0.179,0
0.839,0.07,0.043,0.298,0.121,0
0.735,0.051,0.03,0.184,0.195,0
0.639,0.076,0.056,0.28,0.173,0
0.751,0.064,0.041,0.236,0.224,0
0.658,0.058,0.035,0.261,0.215,0
0.646,0.06,0.04,0.351,0.217,0
0.747,0.059,0.037,0.271,0.223,0
0.798,0.056,0.031,0.28,0.131,0
0.771,0.079,0.063,0.249,0.169,0
0.64,0.069,0.046,0.264,0.173,0
0.743,0.065,0.045,0.261,0.218,0
0.668,0.063,0.039,0.278,0.215,0
0.711,0.069,0.051,0.24,0.195,0
0.674,0.073,0.051,0.205,0.137,0
0.761,0.066,0.05,0.221,0.25,0
0.648,0.069,0.047,0.264,0.214,0
0.746,0.058,0.03,0.282,0.184,0
0.569,0.069,0.047,0.342,0.116,0
0.777,0.062,0.04,0.257,0.152,0
0.678,0.055,0.031,0.262,0.233,0
0.728,0.063,0.043,0.229,0.223,0
0.644,0.064,0.04,0.242,0.19,0
0.63,0.071,0.052,0.249,0.16,0
0.691,0.062,0.041,0.218,0.209,0
0.617,0.061,0.038,0.342,0.219,0
0.74,0.073,0.044,0.368,0.348,0
0.722,0.07,0.052,0.202,0.261,0
0.638,0.078,0.063,0.221,0.081,0
0.651,0.077,0.046,0.367,0.216,0
0.66,0.066,0.043,0.264,0.246,0
0.6,0.071,0.053,0.24,0.148,0
0.688,0.076,0.065,0.199,0.174,0
0.776,0.069,0.038,0.276,0.183,0
0.752,0.064,0.036,0.283,0.203,0
0.716,0.041,0.02,0.111,0.124,0
0.756,0.06,0.031,0.232,0.129,0
0.779,0.058,0.033,0.255,0.106,0
0.697,0.072,0.044,0.332,0.184,0
0.728,0.052,0.034,0.138,0.177,0
0.552,0.071,0.044,0.33,0.086,0
0.73,0.044,0.024,0.149,0.138,0
0.697,0.129,0.105,0.124,0.08,0
0.686,0.11,0.094,0.22,0.206,0
0.691,0.114,0.061,0.115,0.226,0
0.645,0.114,0.1,0.279,0.186,0
0.69,0.171,0.095,0.184,0.07,0
0.609,0.159,0.102,0.192,0.35,0
0.684,0.105,0.084,0.311,0.158,0
0.731,0.104,0.076,0.188,0.41,0
0.672,0.069,0.039,0.262,0.145,0
0.682,0.069,0.04,0.32,0.194,0
0.704,0.069,0.052,0.192,0.189,0
0.662,0.067,0.04,0.272,0.126,0
0.691,0.084,0.066,0.223,0.16,0
0.671,0.077,0.054,0.253,0.226,0
0.664,0.101,0.108,0.212,0.167,0
0.651,0.123,0.139,0.335,0.302,0
0.736,0.068,0.04,0.309,0.165,0
0.641,0.089,0.078,0.194,0.154,0
0.716,0.118,0.13,0.327,0.359,0
0.706,0.068,0.037,0.377,0.17,0
0.644,0.067,0.036,0.403,0.133,0
0.645,0.07,0.041,0.369,0.148,0
0.725,0.065,0.037,0.318,0.237,0
0.698,0.069,0.037,0.398,0.185,0
0.776,0.069,0.037,0.329,0.139,0
0.644,0.077,0.045,0.37,0.146,0
0.723,0.069,0.041,0.32,0.192,0
0.719,0.077,0.044,0.392,0.171,0
0.66,0.072,0.041,0.439,0.142,0
0.707,0.071,0.041,0.361,0.15,0
0.633,0.079,0.047,0.378,0.162,0
0.687,0.074,0.041,0.4,0.207,0
0.701,0.069,0.042,0.286,0.199,0
0.638,0.071,0.041,0.363,0.136,0
0.727,0.07,0.041,0.395,0.213,0
0.714,0.07,0.04,0.346,0.24,0
0.629,0.074,0.038,0.431,0.195,0
0.743,0.074,0.039,0.405,0.26,0
0.736,0.068,0.039,0.364,0.157,0
0.675,0.072,0.041,0.402,0.126,0
0.732,0.065,0.038,0.254,0.149,0
0.651,0.072,0.044,0.324,0.171,0
0.631,0.074,0.044,0.422,0.239,0
0.72,0.065,0.04,0.264,0.177,0
0.713,0.055,0.032,0.199,0.274,0
0.694,0.071,0.044,0.284,0.197,0
0.732,0.218,0.191,0.197,0.307,0
0.739,0.093,0.072,0.074,0.095,0
0.707,0.098,0.075,0.055,0.17,0
0.661,0.179,0.164,0.181,0.16,0
0.693,0.274,0.245,0.254,0.213,0
0.706,0.342,0.317,0.338,0.203,0
0.674,0.421,0.391,0.416,0.198,0
0.692,0.113,0.088,0.063,0.113,0
0.7,0.351,0.32,0.334,0.276,0
0.676,0.063,0.035,0.273,0.248,0
0.731,0.082,0.077,0.203,0.072,0
0.746,0.066,0.039,0.335,0.189,0
0.755,0.052,0.032,0.199,0.145,0
0.746,0.069,0.041,0.34,0.178,0
0.679,0.081,0.075,0.231,0.086,0
0.631,0.049,0.029,0.232,0.328,0
0.641,0.07,0.041,0.385,0.181,0
0.64,0.073,0.043,0.309,0.178,0
0.728,0.062,0.039,0.238,0.186,0
0.747,0.069,0.042,0.346,0.15,0
0.671,0.477,0.445,0.458,0.106,0
0.524,0.419,0.396,0.434,0.059,0
0.698,0.073,0.058,0.065,0.055,0
