0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,label
0.079,0.329,,0.0,0.0,0.023,0.0,0.017,0.0,0.791,0.772,0.852,0.744,0.451,0.611,0.195,0.852,0.18,0.159,1
0.478,0.0,,0.0,0.0,0.034,0.0,0.065,0.004,1.0,0.998,1.0,1.0,0.504,0.368,0.533,1.0,0.093,0.088,1
0.494,0.037,,0.0,0.0,0.034,0.001,0.026,0.001,0.882,0.844,0.943,0.853,0.285,0.633,0.328,0.943,0.187,0.12,1
0.561,0.054,,0.0,0.0,0.044,0.001,0.02,0.001,0.89,0.858,0.939,0.867,0.332,0.578,0.37,0.939,0.169,0.117,1
0.443,0.496,,0.0,0.0,0.01,0.0,0.007,0.0,0.006,0.0,0.017,0.001,0.789,0.185,0.539,0.017,1.0,0.155,2
0.0,0.292,,0.0,0.0,0.416,0.27,0.206,0.148,0.149,0.102,0.203,0.136,0.465,0.425,0.482,0.203,0.595,0.102,2
0.518,0.512,,0.0,0.0,0.091,0.003,0.034,0.001,0.043,0.016,0.076,0.034,0.634,0.299,0.512,0.076,0.834,0.11,2
0.051,0.454,,0.0,0.0,0.011,0.0,0.01,0.0,0.011,0.0,0.026,0.006,0.754,0.205,0.543,0.026,1.0,0.122,2
0.067,0.3,,0.0,0.5,0.211,0.01,0.288,0.021,0.1,0.066,0.15,0.08,0.563,0.395,0.429,0.15,0.665,0.129,2
0.427,0.562,,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.832,0.134,0.577,0.001,0.111,0.159,2
0.462,0.475,,0.0,0.0,0.011,0.0,0.02,0.0,0.008,0.0,0.021,0.002,0.776,0.194,0.537,0.021,1.0,0.146,2
0.126,0.442,,0.0,0.0,0.01,0.0,0.002,0.0,0.007,0.0,0.021,0.001,0.78,0.196,0.529,0.021,1.0,0.153,2
0.462,0.308,,0.0,0.0,0.112,0.004,0.051,0.005,0.057,0.026,0.099,0.043,0.601,0.345,0.472,0.099,0.774,0.12,2
0.423,0.562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.132,0.579,0.0,0.0,0.511,2
0.261,0.521,,0.0,0.0,0.23,0.004,0.06,0.002,0.108,0.066,0.168,0.086,0.506,0.444,0.41,0.168,0.661,0.124,2
0.356,0.454,,0.0,0.0,0.048,0.001,0.014,0.001,0.117,0.082,0.171,0.095,0.55,0.415,0.41,0.171,0.562,0.137,2
0.142,0.454,,0.0,0.0,0.029,0.0,0.024,0.0,0.013,0.002,0.029,0.008,0.748,0.212,0.537,0.029,0.963,0.125,2
0.209,0.538,,0.333,0.0,0.025,0.0,0.04,0.001,0.058,0.028,0.093,0.051,0.604,0.312,0.522,0.093,0.734,0.101,2
0.549,0.471,,0.0,0.0,0.034,0.0,0.025,0.001,0.018,0.002,0.041,0.009,0.718,0.246,0.512,0.041,0.974,0.13,2
0.32,0.529,,0.0,0.0,0.03,0.001,0.02,0.0,0.01,0.0,0.025,0.003,0.763,0.207,0.529,0.025,1.0,0.146,2
0.478,0.467,,0.0,0.0,0.021,0.0,0.011,0.0,0.008,0.0,0.022,0.002,0.774,0.2,0.529,0.022,1.0,0.151,2
0.87,0.4,,0.0,0.0,0.04,0.0,0.019,0.0,0.015,0.002,0.035,0.007,0.739,0.231,0.516,0.035,0.947,0.137,2
0.387,0.496,,0.0,0.0,0.019,0.0,0.012,0.0,0.01,0.001,0.022,0.005,0.771,0.194,0.543,0.022,0.978,0.135,2
0.174,0.404,,0.0,0.5,0.873,0.013,0.61,0.011,0.347,0.305,0.405,0.327,0.429,0.491,0.412,0.405,0.359,0.115,2
0.229,0.454,,0.0,0.0,0.074,0.002,0.032,0.001,0.133,0.077,0.219,0.095,0.405,0.578,0.296,0.219,0.681,0.136,2
0.079,0.221,,0.0,0.0,0.557,0.013,0.452,0.013,0.216,0.18,0.252,0.213,0.515,0.354,0.545,0.252,0.401,0.076,2
0.174,0.404,,0.0,0.5,0.873,0.013,0.61,0.011,0.347,0.305,0.405,0.327,0.429,0.491,0.412,0.405,0.359,0.115,2
0.451,0.417,,0.0,0.0,0.019,0.0,0.043,0.001,0.126,0.071,0.2,0.101,0.412,0.515,0.389,0.2,0.68,0.119,2
0.012,0.354,,0.0,0.0,0.076,0.003,0.035,0.002,0.025,0.006,0.052,0.014,0.7,0.266,0.499,0.052,0.91,0.134,2
0.344,0.521,,0.0,0.0,0.063,0.001,0.046,0.002,0.056,0.03,0.088,0.047,0.638,0.298,0.51,0.088,0.695,0.106,2
0.545,0.488,,0.0,0.0,0.101,0.008,0.071,0.009,0.037,0.018,0.063,0.027,0.69,0.267,0.507,0.063,0.805,0.125,2
0.549,0.475,,0.0,0.0,0.023,0.0,0.06,0.003,0.027,0.011,0.052,0.017,0.715,0.254,0.503,0.052,0.853,0.136,2
0.087,0.338,,0.0,0.5,0.141,0.005,0.157,0.004,0.088,0.064,0.124,0.074,0.638,0.322,0.471,0.124,0.565,0.128,2
0.123,0.35,,0.0,0.0,0.044,0.001,0.05,0.002,0.022,0.006,0.049,0.009,0.715,0.268,0.48,0.049,0.92,0.15,2
0.383,0.4,,0.0,0.0,0.16,0.004,0.088,0.012,0.061,0.036,0.096,0.047,0.642,0.318,0.474,0.096,0.697,0.128,2
0.126,0.371,,0.0,0.0,0.025,0.001,0.015,0.0,0.009,0.001,0.018,0.005,0.778,0.181,0.556,0.018,0.978,0.119,2
0.036,0.346,,0.0,0.0,0.015,0.0,0.016,0.0,0.016,0.001,0.04,0.005,0.726,0.251,0.497,0.04,0.986,0.143,2
0.482,0.55,,0.0,0.0,0.01,0.0,0.006,0.0,0.003,0.0,0.008,0.0,0.813,0.158,0.558,0.008,0.778,0.159,2
0.19,0.533,,0.0,0.0,0.006,0.0,0.007,0.0,0.003,0.0,0.009,0.0,0.812,0.16,0.556,0.009,0.778,0.159,2
0.277,0.35,,0.0,0.0,0.072,0.004,0.06,0.003,0.066,0.035,0.102,0.058,0.595,0.32,0.518,0.102,0.699,0.101,2
0.265,0.483,,0.0,0.0,0.036,0.001,0.029,0.001,0.114,0.079,0.175,0.083,0.558,0.452,0.343,0.175,0.601,0.169,2
0.383,0.554,,0.0,0.0,0.008,0.0,0.007,0.0,0.007,0.0,0.02,0.0,0.784,0.195,0.528,0.02,1.0,0.159,2
0.02,0.454,,0.0,0.0,0.011,0.0,0.011,0.0,0.008,0.002,0.02,0.002,0.787,0.191,0.531,0.02,1.0,0.166,2
0.273,0.362,,0.333,0.0,0.042,0.002,0.04,0.001,0.033,0.009,0.061,0.025,0.66,0.276,0.522,0.061,0.891,0.109,2
0.245,0.462,,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.007,0.0,0.817,0.153,0.562,0.007,1.0,0.159,2
0.126,0.546,,0.0,0.0,0.065,0.001,0.02,0.001,0.027,0.012,0.048,0.019,0.724,0.239,0.518,0.048,0.814,0.128,2
0.217,0.4,,0.0,0.5,0.156,0.014,0.152,0.017,0.056,0.033,0.086,0.044,0.662,0.292,0.495,0.086,0.731,0.126,2
0.198,0.433,,0.0,0.0,0.023,0.0,0.031,0.0,0.019,0.004,0.038,0.013,0.726,0.226,0.537,0.038,0.918,0.115,2
0.316,0.558,,0.0,0.5,0.156,0.005,0.168,0.004,0.094,0.072,0.133,0.072,0.655,0.344,0.419,0.133,0.533,0.165,2
0.071,0.508,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.132,0.579,0.0,0.0,0.511,2
0.51,0.379,,0.0,0.0,0.249,0.074,0.211,0.066,0.1,0.074,0.134,0.09,0.619,0.318,0.497,0.134,0.575,0.112,2
0.107,0.429,,0.0,0.0,0.029,0.0,0.026,0.0,0.013,0.001,0.031,0.005,0.746,0.221,0.524,0.031,0.984,0.138,2
0.174,0.325,,0.0,0.0,0.027,0.0,0.017,0.0,0.016,0.001,0.043,0.002,0.724,0.264,0.478,0.043,0.986,0.154,2
0.087,0.492,,0.0,0.0,0.017,0.0,0.009,0.0,0.004,0.0,0.01,0.0,0.808,0.165,0.552,0.01,0.778,0.159,2
0.142,0.271,,0.0,0.0,0.061,0.001,0.041,0.001,0.058,0.028,0.088,0.054,0.608,0.293,0.548,0.088,0.723,0.088,2
0.162,0.529,,0.0,0.0,0.015,0.001,0.01,0.001,0.002,0.001,0.004,0.001,0.825,0.144,0.569,0.004,0.093,0.159,2
0.265,0.433,,0.0,0.0,0.114,0.003,0.061,0.002,0.182,0.135,0.258,0.145,0.451,0.544,0.304,0.258,0.524,0.16,2
0.158,0.267,,0.0,0.5,0.527,0.019,0.595,0.023,0.383,0.346,0.434,0.366,0.453,0.464,0.431,0.434,0.298,0.115,2
0.364,0.567,,0.0,0.0,0.105,0.004,0.08,0.002,0.054,0.047,0.066,0.048,0.771,0.201,0.531,0.066,0.349,0.164,2
0.889,0.242,,0.0,0.5,0.654,1.0,0.457,0.75,0.166,0.14,0.194,0.161,0.603,0.307,0.531,0.194,0.509,0.093,2
0.292,0.362,,0.0,0.0,0.135,0.046,0.104,0.028,0.038,0.017,0.069,0.027,0.674,0.288,0.49,0.069,0.872,0.129,2
0.458,0.525,,0.0,0.0,0.01,0.0,0.009,0.0,0.005,0.0,0.015,0.001,0.795,0.178,0.545,0.015,1.0,0.155,2
0.292,0.425,,0.0,0.5,0.101,0.004,0.138,0.004,0.194,0.125,0.293,0.157,0.291,0.651,0.294,0.293,0.622,0.125,2
0.953,0.292,,0.0,0.0,0.766,0.191,0.339,0.08,0.292,0.241,0.368,0.26,0.39,0.565,0.332,0.368,0.42,0.129,2
0.221,0.45,,0.0,0.0,0.078,0.002,0.04,0.001,0.144,0.089,0.223,0.111,0.412,0.547,0.338,0.223,0.636,0.13,2
0.925,0.454,,0.0,0.0,0.015,0.0,0.011,0.0,0.01,0.0,0.027,0.002,0.761,0.213,0.522,0.027,1.0,0.149,2
0.494,0.288,,0.0,0.0,0.721,0.535,0.774,0.295,0.479,0.44,0.527,0.466,0.409,0.474,0.459,0.527,0.29,0.102,2
0.063,0.404,,0.0,0.0,0.044,0.001,0.026,0.001,0.013,0.004,0.022,0.012,0.769,0.179,0.569,0.022,0.876,0.097,2
0.474,0.454,,0.0,0.0,0.032,0.0,0.016,0.001,0.025,0.008,0.043,0.02,0.713,0.228,0.546,0.043,0.84,0.102,2
0.099,0.454,,0.0,0.0,0.027,0.001,0.019,0.001,0.009,0.001,0.022,0.004,0.772,0.195,0.539,0.022,0.984,0.145,2
0.798,0.342,,0.0,0.0,0.091,0.006,0.077,0.008,0.047,0.024,0.079,0.037,0.655,0.294,0.499,0.079,0.76,0.119,2
0.854,0.258,,0.0,0.0,0.03,0.001,0.039,0.001,0.034,0.013,0.064,0.022,0.679,0.285,0.49,0.064,0.823,0.13,2
0.134,0.271,,0.0,0.5,0.266,0.194,0.175,0.146,0.094,0.062,0.129,0.089,0.578,0.32,0.535,0.129,0.637,0.087,2
0.538,0.392,,0.0,0.5,0.367,0.017,0.698,0.469,0.299,0.261,0.349,0.281,0.478,0.444,0.438,0.349,0.376,0.111,2
0.458,0.412,,0.0,0.0,0.08,0.003,0.051,0.001,0.12,0.067,0.192,0.094,0.431,0.506,0.385,0.192,0.681,0.121,2
0.395,0.525,,0.0,0.0,0.015,0.001,0.019,0.001,0.008,0.002,0.018,0.004,0.787,0.18,0.548,0.018,0.95,0.142,2
0.004,0.354,,0.0,0.0,0.131,0.013,0.052,0.005,0.036,0.015,0.065,0.027,0.677,0.276,0.505,0.065,0.825,0.12,2
0.933,0.525,,0.0,0.0,0.013,0.0,0.007,0.0,0.005,0.0,0.013,0.0,0.8,0.174,0.545,0.013,1.0,0.159,2
0.067,0.467,,0.0,0.0,0.025,0.001,0.014,0.0,0.007,0.001,0.018,0.003,0.785,0.182,0.546,0.018,0.981,0.147,2
0.174,0.325,,0.0,0.0,0.027,0.0,0.017,0.0,0.016,0.001,0.043,0.002,0.724,0.264,0.478,0.043,0.986,0.154,2
0.075,0.442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.132,0.579,0.0,0.0,0.511,2
0.126,0.504,,0.333,0.0,0.036,0.001,0.039,0.001,0.014,0.005,0.028,0.007,0.769,0.204,0.529,0.028,0.677,0.15,2
0.19,0.35,,0.0,0.0,0.057,0.006,0.067,0.002,0.036,0.016,0.063,0.027,0.685,0.267,0.512,0.063,0.794,0.12,2
0.431,0.338,,0.333,0.0,0.065,0.004,0.051,0.003,0.052,0.024,0.084,0.045,0.621,0.298,0.528,0.084,0.759,0.099,2
0.111,0.308,,0.0,0.0,0.097,0.003,0.053,0.002,0.028,0.015,0.045,0.023,0.735,0.218,0.541,0.045,0.763,0.113,2
0.352,0.438,,0.0,0.0,0.044,0.001,0.03,0.001,0.131,0.086,0.196,0.104,0.483,0.475,0.381,0.196,0.596,0.132,2
0.063,0.362,,0.333,0.0,0.025,0.001,0.015,0.001,0.011,0.002,0.019,0.009,0.774,0.175,0.569,0.019,0.917,0.104,2
0.423,0.554,,0.0,0.0,0.013,0.0,0.005,0.0,0.007,0.0,0.019,0.0,0.785,0.193,0.529,0.019,1.0,0.159,2
0.791,0.312,,0.0,0.5,0.325,0.225,0.196,0.076,0.093,0.064,0.132,0.081,0.601,0.338,0.484,0.132,0.631,0.114,2
0.375,0.45,,0.0,0.0,0.011,0.0,0.012,0.0,0.01,0.0,0.028,0.001,0.761,0.22,0.51,0.028,1.0,0.156,2
0.506,0.333,,0.0,0.5,0.933,0.759,0.565,0.273,0.309,0.28,0.349,0.293,0.539,0.398,0.45,0.349,0.349,0.122,2
0.403,0.475,,0.0,0.0,0.032,0.001,0.019,0.0,0.012,0.003,0.026,0.007,0.767,0.199,0.539,0.026,0.924,0.135,2
0.498,0.454,,0.0,0.0,0.017,0.0,0.016,0.0,0.011,0.001,0.027,0.002,0.763,0.214,0.518,0.027,0.984,0.153,2
0.265,0.383,,0.0,0.0,0.023,0.001,0.025,0.001,0.015,0.001,0.038,0.005,0.731,0.244,0.503,0.038,0.988,0.144,2
0.897,0.333,,0.0,0.0,0.025,0.0,0.025,0.0,0.018,0.003,0.041,0.009,0.724,0.246,0.507,0.041,0.94,0.137,2
0.316,0.462,,0.0,0.5,0.253,0.065,0.108,0.03,0.046,0.024,0.075,0.037,0.668,0.281,0.507,0.075,0.809,0.117,2
0.375,0.496,,0.0,0.0,0.019,0.0,0.027,0.0,0.017,0.003,0.033,0.012,0.735,0.214,0.546,0.033,0.931,0.114,2
0.051,0.25,,0.0,0.0,0.447,0.01,0.489,0.012,0.222,0.186,0.267,0.209,0.517,0.398,0.472,0.267,0.396,0.108,2
0.498,0.292,,0.0,0.0,0.833,0.446,0.494,0.19,0.297,0.254,0.343,0.288,0.448,0.425,0.499,0.343,0.367,0.095,2
0.336,0.538,,0.0,0.0,0.186,0.005,0.068,0.002,0.069,0.044,0.1,0.061,0.636,0.296,0.514,0.1,0.628,0.105,2
0.273,0.462,,0.0,0.0,0.125,0.004,0.092,0.003,0.139,0.13,0.166,0.117,0.733,0.298,0.414,0.175,0.402,0.252,2
0.225,0.488,,0.333,0.0,0.101,0.002,0.055,0.001,0.115,0.074,0.172,0.094,0.513,0.431,0.423,0.172,0.613,0.122,2
0.103,0.512,,0.0,0.0,0.038,0.001,0.036,0.001,0.061,0.027,0.105,0.046,0.58,0.36,0.469,0.105,0.773,0.118,2
0.186,0.283,,0.0,0.0,0.061,0.002,0.026,0.001,0.038,0.013,0.07,0.027,0.651,0.295,0.501,0.07,0.842,0.118,2
0.296,0.529,,0.0,1.0,0.11,0.004,0.123,0.002,0.115,0.072,0.164,0.104,0.5,0.394,0.495,0.164,0.609,0.102,2
0.281,0.417,,0.0,0.0,0.017,0.0,0.021,0.001,0.009,0.0,0.024,0.002,0.769,0.204,0.529,0.024,1.0,0.152,2
0.372,0.542,,0.0,0.0,0.025,0.0,0.016,0.0,0.011,0.001,0.024,0.006,0.761,0.199,0.545,0.024,0.978,0.127,2
0.352,0.462,,0.333,0.0,0.057,0.001,0.026,0.0,0.113,0.075,0.168,0.091,0.534,0.422,0.416,0.168,0.585,0.134,2
0.067,0.317,,0.0,0.0,0.053,0.002,0.042,0.001,0.02,0.009,0.038,0.013,0.748,0.219,0.526,0.038,0.863,0.137,2
0.17,0.467,,0.0,0.0,0.036,0.001,0.022,0.001,0.01,0.002,0.024,0.004,0.771,0.201,0.531,0.024,0.962,0.148,2
0.142,0.388,,0.0,0.0,0.268,0.01,0.494,0.016,0.13,0.109,0.155,0.123,0.646,0.285,0.524,0.155,0.608,0.104,2
0.075,0.246,,0.0,0.0,0.394,0.009,0.178,0.005,0.13,0.1,0.158,0.128,0.586,0.3,0.56,0.158,0.477,0.076,2
0.02,0.446,,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.832,0.134,0.577,0.001,0.111,0.159,2
0.814,0.358,,0.0,0.0,0.03,0.001,0.017,0.0,0.018,0.004,0.039,0.01,0.729,0.235,0.518,0.039,0.915,0.13,2
0.059,0.296,,0.0,0.0,0.148,0.042,0.139,0.048,0.059,0.032,0.096,0.046,0.625,0.325,0.48,0.096,0.743,0.121,2
0.016,0.446,,0.0,0.0,0.008,0.0,0.007,0.0,0.006,0.0,0.017,0.002,0.787,0.184,0.543,0.017,1.0,0.147,2
0.909,0.471,,0.0,0.0,0.118,0.015,0.041,0.005,0.021,0.011,0.039,0.012,0.756,0.224,0.51,0.039,0.895,0.155,2
0.182,0.483,,0.0,0.0,0.04,0.001,0.024,0.0,0.123,0.066,0.2,0.096,0.401,0.529,0.378,0.2,0.701,0.121,2
0.19,0.421,,0.333,0.0,0.046,0.001,0.035,0.001,0.027,0.008,0.048,0.022,0.698,0.24,0.543,0.048,0.868,0.102,2
0.119,0.321,,0.333,0.0,0.03,0.001,0.048,0.001,0.037,0.011,0.067,0.029,0.647,0.286,0.52,0.067,0.851,0.109,2
0.893,0.242,,0.0,0.0,0.124,0.046,0.097,0.026,0.077,0.05,0.106,0.072,0.623,0.288,0.541,0.106,0.604,0.094,2
0.549,0.471,,0.0,0.0,0.034,0.0,0.025,0.001,0.018,0.002,0.041,0.009,0.718,0.246,0.512,0.041,0.974,0.13,2
0.126,0.5,,0.0,0.0,0.015,0.001,0.022,0.001,0.005,0.002,0.012,0.002,0.808,0.165,0.552,0.012,0.407,0.159,2
0.032,0.288,,0.0,0.0,0.101,0.014,0.373,0.052,0.165,0.126,0.21,0.154,0.517,0.387,0.49,0.21,0.514,0.103,2
0.032,0.271,,0.0,0.0,0.044,0.001,0.037,0.001,0.017,0.006,0.031,0.012,0.756,0.202,0.545,0.031,0.872,0.118,2
0.119,0.238,,0.0,0.0,0.956,0.205,0.409,0.244,0.329,0.281,0.398,0.301,0.399,0.542,0.359,0.398,0.413,0.123,2
0.115,0.333,,0.0,0.0,0.116,0.007,0.073,0.007,0.044,0.018,0.08,0.03,0.642,0.318,0.474,0.08,0.823,0.128,2
0.051,0.521,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.132,0.579,0.0,0.0,0.511,2
0.304,0.371,,0.0,0.0,0.053,0.008,0.057,0.006,0.032,0.011,0.063,0.02,0.675,0.286,0.491,0.063,0.876,0.128,2
0.909,0.471,,0.0,0.0,0.118,0.015,0.041,0.005,0.021,0.011,0.039,0.012,0.756,0.224,0.51,0.039,0.895,0.155,2
0.443,0.488,,0.0,0.0,0.008,0.0,0.009,0.0,0.005,0.0,0.015,0.0,0.797,0.179,0.541,0.015,1.0,0.159,2
0.119,0.354,,0.0,0.0,0.08,0.004,0.062,0.004,0.026,0.007,0.053,0.016,0.694,0.266,0.505,0.053,0.909,0.13,2
0.775,0.392,,0.0,0.0,0.127,0.016,0.082,0.01,0.029,0.012,0.055,0.017,0.709,0.265,0.491,0.055,0.886,0.141,2
0.395,0.458,,0.333,0.0,0.023,0.001,0.034,0.001,0.024,0.008,0.04,0.022,0.718,0.214,0.564,0.04,0.844,0.088,2
0.02,0.292,,0.0,0.5,0.141,0.009,0.128,0.021,0.087,0.056,0.125,0.076,0.591,0.335,0.497,0.125,0.628,0.11,2
0.051,0.35,,0.0,0.0,0.046,0.001,0.025,0.0,0.016,0.005,0.026,0.016,0.754,0.184,0.577,0.026,0.874,0.083,2
0.415,0.521,,0.0,0.0,0.011,0.0,0.009,0.0,0.005,0.001,0.013,0.001,0.804,0.169,0.548,0.013,0.963,0.159,2
0.067,0.329,,0.0,0.0,0.036,0.0,0.015,0.0,0.02,0.004,0.046,0.007,0.72,0.261,0.486,0.046,0.926,0.148,2
0.771,0.371,,0.0,0.0,0.249,0.084,0.129,0.05,0.057,0.034,0.088,0.045,0.659,0.296,0.491,0.088,0.738,0.127,2
0.925,0.321,,0.0,0.0,0.021,0.0,0.021,0.0,0.019,0.003,0.043,0.01,0.716,0.248,0.51,0.043,0.938,0.13,2
0.783,0.371,,0.0,0.0,0.082,0.001,0.055,0.004,0.042,0.02,0.077,0.027,0.668,0.306,0.467,0.077,0.774,0.137,2
0.178,0.321,,0.0,0.0,0.051,0.001,0.035,0.001,0.023,0.005,0.051,0.011,0.701,0.271,0.49,0.051,0.93,0.139,2
0.391,0.433,,0.333,0.0,0.027,0.0,0.016,0.0,0.019,0.002,0.041,0.012,0.713,0.242,0.524,0.041,0.954,0.121,2
0.881,0.258,,0.0,0.0,0.051,0.001,0.052,0.001,0.041,0.017,0.071,0.031,0.659,0.286,0.509,0.071,0.79,0.116,2
0.945,0.267,,0.0,0.0,1.0,0.756,0.229,0.071,0.265,0.217,0.336,0.236,0.418,0.533,0.355,0.336,0.465,0.128,2
0.897,0.467,,0.0,0.0,0.006,0.0,0.01,0.0,0.005,0.0,0.013,0.001,0.799,0.173,0.548,0.013,1.0,0.155,2
0.316,0.479,,0.0,0.5,0.067,0.001,0.024,0.0,0.021,0.004,0.043,0.012,0.713,0.246,0.518,0.043,0.936,0.127,2
0.154,0.35,,0.0,0.5,0.044,0.002,0.036,0.001,0.032,0.007,0.061,0.026,0.651,0.278,0.529,0.061,0.907,0.103,2
0.071,0.329,,0.0,0.0,0.048,0.002,0.025,0.002,0.024,0.006,0.052,0.01,0.707,0.274,0.478,0.052,0.904,0.147,2
0.336,0.521,,0.0,0.0,0.133,0.004,0.047,0.002,0.085,0.049,0.138,0.063,0.556,0.408,0.416,0.138,0.696,0.13,2
0.889,0.254,,0.0,0.0,0.044,0.001,0.031,0.001,0.032,0.011,0.063,0.018,0.685,0.288,0.478,0.063,0.842,0.139,2
0.138,0.558,,0.0,0.0,0.01,0.0,0.029,0.001,0.006,0.002,0.01,0.005,0.808,0.151,0.575,0.01,0.252,0.086,2
0.791,0.454,,0.333,0.0,0.135,0.015,0.083,0.007,0.026,0.011,0.051,0.015,0.718,0.256,0.495,0.051,0.893,0.145,2
0.375,0.433,,0.0,0.0,0.068,0.001,0.075,0.001,0.103,0.062,0.152,0.091,0.515,0.389,0.488,0.152,0.618,0.098,2
0.063,0.471,,0.0,0.0,0.04,0.001,0.032,0.001,0.008,0.002,0.018,0.004,0.787,0.18,0.548,0.018,0.954,0.147,2
0.265,0.4,,0.333,0.0,0.038,0.003,0.025,0.002,0.012,0.002,0.03,0.004,0.756,0.22,0.516,0.03,0.981,0.151,2
0.36,0.458,,0.0,0.0,0.049,0.002,0.046,0.001,0.104,0.07,0.155,0.083,0.562,0.401,0.421,0.155,0.596,0.136,2
0.269,0.533,,0.0,0.0,0.097,0.002,0.047,0.001,0.126,0.117,0.149,0.11,0.729,0.274,0.455,0.158,0.387,0.225,2
0.15,0.275,,0.333,0.0,0.063,0.002,0.053,0.001,0.054,0.024,0.087,0.048,0.608,0.304,0.531,0.087,0.762,0.097,2
0.008,0.396,,0.0,0.0,0.008,0.0,0.002,0.0,0.004,0.0,0.011,0.0,0.806,0.167,0.55,0.011,1.0,0.159,2
0.518,0.471,,0.0,0.0,0.008,0.0,0.005,0.0,0.007,0.0,0.021,0.0,0.78,0.2,0.524,0.021,1.0,0.159,2
0.225,0.475,,0.0,0.0,0.074,0.001,0.024,0.001,0.129,0.081,0.203,0.097,0.459,0.516,0.34,0.203,0.638,0.135,2
0.289,0.492,,0.0,0.0,0.008,0.0,0.002,0.0,0.004,0.0,0.01,0.0,0.808,0.165,0.552,0.01,1.0,0.159,2
0.229,0.367,,0.0,0.0,0.027,0.001,0.022,0.0,0.014,0.001,0.037,0.003,0.737,0.244,0.497,0.037,0.986,0.15,2
0.004,0.429,,0.0,0.0,0.029,0.0,0.006,0.0,0.012,0.006,0.026,0.004,0.785,0.2,0.518,0.026,0.881,0.171,2
0.067,0.246,,0.0,0.5,0.323,0.006,0.222,0.005,0.147,0.118,0.177,0.142,0.591,0.311,0.537,0.177,0.416,0.089,2
0.763,0.471,,0.0,0.0,0.051,0.0,0.031,0.001,0.02,0.007,0.037,0.013,0.743,0.219,0.531,0.037,0.837,0.128,2
0.364,0.483,,0.0,0.0,0.038,0.001,0.022,0.001,0.027,0.01,0.045,0.023,0.709,0.226,0.554,0.045,0.827,0.096,2
0.126,0.346,,0.0,0.0,0.046,0.0,0.057,0.001,0.041,0.024,0.052,0.047,0.7,0.192,0.619,0.052,0.61,0.029,2
0.494,0.542,,0.0,0.0,0.048,0.001,0.02,0.001,0.023,0.003,0.051,0.012,0.692,0.272,0.497,0.051,0.953,0.132,2
0.522,0.379,,0.0,0.5,0.755,0.378,0.668,0.352,0.307,0.273,0.349,0.295,0.502,0.406,0.474,0.349,0.398,0.105,2
0.403,0.496,,0.0,0.0,0.011,0.0,0.006,0.0,0.005,0.0,0.015,0.0,0.795,0.181,0.539,0.015,1.0,0.159,2
0.158,0.275,,0.333,0.0,0.061,0.001,0.036,0.001,0.035,0.009,0.068,0.025,0.644,0.298,0.505,0.068,0.892,0.116,2
0.949,0.329,,0.0,0.5,0.194,0.024,0.152,0.046,0.063,0.035,0.104,0.046,0.621,0.344,0.454,0.104,0.763,0.131,2
0.771,0.342,,0.0,0.0,0.061,0.003,0.034,0.001,0.035,0.015,0.062,0.026,0.683,0.269,0.51,0.062,0.809,0.12,2
0.225,0.35,,0.0,0.0,0.074,0.002,0.043,0.0,0.031,0.009,0.06,0.022,0.672,0.276,0.51,0.06,0.875,0.119,2
0.945,0.283,,0.0,0.0,0.557,0.041,0.317,0.112,0.229,0.177,0.303,0.198,0.409,0.545,0.345,0.303,0.489,0.127,2
0.209,0.333,,0.0,0.0,0.049,0.002,0.019,0.0,0.023,0.004,0.053,0.009,0.698,0.282,0.474,0.053,0.945,0.144,2
0.34,0.517,,0.0,0.0,0.013,0.0,0.007,0.0,0.007,0.0,0.018,0.001,0.785,0.189,0.535,0.018,1.0,0.156,2
0.925,0.292,,0.0,0.0,0.048,0.0,0.017,0.0,0.024,0.007,0.049,0.014,0.709,0.258,0.503,0.049,0.881,0.134,2
0.296,0.396,,0.0,0.0,0.063,0.004,0.05,0.003,0.026,0.007,0.052,0.015,0.7,0.266,0.499,0.052,0.904,0.132,2
0.498,0.55,,0.0,0.0,0.051,0.0,0.02,0.0,0.029,0.006,0.063,0.016,0.668,0.299,0.478,0.063,0.915,0.132,2
0.229,0.542,,0.333,0.0,0.082,0.002,0.048,0.001,0.088,0.058,0.123,0.081,0.593,0.319,0.522,0.123,0.586,0.099,2
0.941,0.467,,0.0,0.0,0.017,0.0,0.011,0.0,0.011,0.0,0.028,0.002,0.757,0.218,0.518,0.028,1.0,0.148,2
0.103,0.396,,0.0,0.0,0.021,0.0,0.029,0.0,0.015,0.002,0.032,0.009,0.741,0.218,0.535,0.032,0.952,0.129,2
0.095,0.333,,0.0,0.0,0.055,0.004,0.031,0.001,0.027,0.006,0.054,0.019,0.683,0.266,0.516,0.054,0.911,0.116,2
