0,1,2,3,4,5,6,7,8,9,label
0.026,0.04,0.066,0.87,0.773,0.431,0.571,0.555,0.887,0.093,0
0.083,0.061,0.218,0.336,0.228,0.474,0.555,0.518,0.013,0.221,0
0.067,0.071,0.222,0.36,0.247,0.419,0.549,0.505,0.027,0.345,0
0.071,0.071,0.216,0.394,0.301,0.447,0.594,0.577,0.273,0.382,0
0.214,0.085,0.351,0.24,0.172,0.496,0.695,0.515,0.039,0.487,0
0.07,0.047,0.159,0.636,0.431,0.462,0.63,0.524,0.071,0.308,0
0.076,0.037,0.16,0.523,0.357,0.469,0.54,0.56,0.224,0.363,0
0.201,0.19,0.309,0.164,0.121,0.374,0.645,0.596,0.763,0.365,0
0.049,0.046,0.088,0.704,0.532,0.433,0.546,0.515,0.92,0.439,0
0.07,0.079,0.336,0.385,0.3,0.444,0.618,0.513,0.136,0.21,0
0.175,0.064,0.298,0.32,0.23,0.465,0.692,0.498,0.044,0.469,0
0.214,0.113,0.299,0.369,0.292,0.429,0.464,0.506,0.004,0.776,0
0.05,0.049,0.146,0.542,0.384,0.428,0.558,0.556,0.958,0.299,0
0.05,0.073,0.259,0.429,0.32,0.438,0.561,0.543,0.083,0.411,0
0.14,0.036,0.184,0.399,0.277,0.43,0.647,0.55,0.098,0.492,0
0.05,0.028,0.087,0.814,0.574,0.421,0.561,0.518,0.092,0.271,0
0.027,0.037,0.108,0.928,0.793,0.432,0.566,0.505,0.857,0.251,0
0.102,0.079,0.183,0.77,0.665,0.452,0.531,0.478,0.717,0.765,0
0.049,0.036,0.083,0.686,0.519,0.42,0.563,0.527,0.131,0.432,0
0.057,0.058,0.175,0.552,0.471,0.439,0.565,0.52,0.138,0.206,0
0.047,0.054,0.163,0.583,0.489,0.442,0.6,0.555,0.114,0.26,0
0.052,0.049,0.151,0.568,0.417,0.448,0.555,0.541,0.069,0.328,0
0.078,0.058,0.234,0.466,0.384,0.459,0.533,0.512,0.003,0.274,0
0.105,0.067,0.176,0.354,0.259,0.463,0.606,0.567,0.297,0.304,0
0.261,0.097,0.331,0.234,0.165,0.524,0.716,0.481,0.042,0.489,0
0.306,0.086,0.312,0.264,0.211,0.414,0.704,0.59,0.055,0.625,0
0.193,0.117,0.55,0.165,0.13,0.47,0.683,0.564,0.061,0.476,0
0.058,0.05,0.158,0.454,0.33,0.451,0.6,0.52,0.356,0.313,0
0.06,0.064,0.14,0.529,0.471,0.461,0.613,0.516,0.439,0.086,0
0.102,0.088,0.277,0.359,0.259,0.455,0.65,0.508,0.023,0.54,0
0.06,0.078,0.254,0.516,0.397,0.463,0.625,0.509,0.181,0.088,0
0.082,0.048,0.216,0.442,0.373,0.466,0.615,0.554,0.047,0.347,0
0.183,0.065,0.252,0.263,0.194,0.439,0.649,0.515,0.041,0.471,0
0.153,0.085,0.34,0.196,0.147,0.425,0.533,0.499,0.125,0.473,0
0.11,0.061,0.173,0.449,0.351,0.415,0.611,0.554,0.122,0.317,0
0.085,0.07,0.264,0.347,0.239,0.463,0.612,0.498,0.294,0.397,0
0.073,0.064,0.169,0.611,0.408,0.465,0.609,0.492,0.06,0.411,0
0.136,0.089,0.349,0.239,0.175,0.47,0.641,0.507,0.033,0.326,0
0.181,0.072,0.285,0.361,0.248,0.486,0.673,0.504,0.065,0.581,0
0.17,0.055,0.265,0.253,0.186,0.408,0.551,0.56,0.02,0.261,0
0.074,0.059,0.189,0.456,0.351,0.453,0.616,0.52,0.261,0.381,0
0.073,0.048,0.122,0.529,0.364,0.476,0.618,0.556,0.409,0.176,0
0.172,0.205,0.459,0.258,0.221,0.432,0.644,0.443,0.08,0.658,0
0.159,0.076,0.373,0.189,0.137,0.415,0.652,0.557,0.034,0.495,0
0.077,0.031,0.12,0.699,0.601,0.471,0.623,0.553,0.196,0.217,0
0.049,0.028,0.034,0.776,0.567,0.443,0.574,0.549,0.384,0.19,0
0.087,0.076,0.264,0.351,0.311,0.427,0.538,0.515,0.637,0.038,0
0.073,0.064,0.297,0.363,0.248,0.468,0.607,0.556,0.218,0.32,0
0.062,0.06,0.113,0.413,0.285,0.43,0.6,0.5,0.352,0.434,0
0.262,0.13,0.415,0.141,0.12,0.522,0.725,0.613,0.099,0.529,0
0.078,0.098,0.189,0.314,0.224,0.416,0.604,0.494,0.182,0.528,0
0.292,0.109,0.417,0.163,0.122,0.421,0.727,0.5,0.014,0.629,0
0.049,0.028,0.055,0.83,0.556,0.44,0.601,0.519,0.52,0.503,0
0.295,0.183,0.679,0.062,0.05,0.458,0.739,0.464,0.04,0.515,0
0.12,0.149,0.442,0.137,0.098,0.457,0.641,0.456,0.644,0.289,0
0.03,0.049,0.112,0.779,0.528,0.443,0.576,0.524,0.709,0.234,0
0.199,0.102,0.374,0.222,0.157,0.451,0.622,0.589,0.039,0.553,0
0.061,0.066,0.247,0.472,0.395,0.448,0.609,0.568,0.435,0.435,0
0.105,0.079,0.27,0.262,0.192,0.43,0.59,0.558,0.064,0.334,0
0.026,0.043,0.086,0.838,0.63,0.429,0.593,0.506,0.806,0.406,0
0.303,0.069,0.294,0.31,0.243,0.46,0.766,0.498,0.009,0.672,0
0.059,0.049,0.131,0.455,0.321,0.461,0.604,0.551,0.347,0.47,0
0.088,0.044,0.227,0.518,0.404,0.463,0.624,0.524,0.023,0.359,0
0.025,0.047,0.041,0.758,0.522,0.427,0.6,0.555,0.472,0.354,0
0.123,0.081,0.191,0.355,0.277,0.435,0.511,0.505,0.117,0.322,0
0.095,0.095,0.313,0.229,0.181,0.417,0.608,0.491,0.172,0.404,0
0.231,0.127,0.485,0.172,0.138,0.498,0.709,0.602,0.004,0.536,0
0.214,0.099,0.515,0.175,0.126,0.357,0.696,0.516,0.009,0.508,0
0.084,0.073,0.258,0.393,0.295,0.453,0.526,0.499,0.015,0.441,0
0.043,0.04,0.078,0.639,0.458,0.421,0.565,0.545,0.296,0.413,0
0.079,0.089,0.234,0.299,0.245,0.441,0.611,0.567,0.126,0.256,0
0.262,0.034,0.168,0.51,0.342,0.518,0.684,0.522,0.205,0.598,0
0.095,0.061,0.231,0.422,0.321,0.428,0.618,0.565,0.949,0.054,0
0.386,0.091,0.282,0.335,0.24,0.349,0.413,0.477,0.032,0.529,0
0.15,0.076,0.26,0.2,0.142,0.441,0.509,0.571,0.13,0.409,0
0.11,0.076,0.319,0.265,0.204,0.481,0.626,0.565,0.235,0.352,0
0.333,0.075,0.279,0.336,0.236,0.323,0.55,0.504,0.009,0.673,0
0.23,0.093,0.255,0.404,0.33,0.362,0.677,0.512,0.02,0.556,0
0.058,0.0,0.059,0.855,0.604,0.443,0.582,0.575,0.701,0.462,0
0.057,0.039,0.081,0.637,0.501,0.421,0.549,0.562,0.187,0.226,0
0.139,0.05,0.226,0.309,0.22,0.459,0.645,0.504,0.101,0.353,0
0.026,0.044,0.109,0.824,0.576,0.429,0.592,0.504,0.873,0.398,0
0.065,0.056,0.16,0.586,0.416,0.476,0.567,0.513,0.34,0.462,0
0.258,0.1,0.482,0.193,0.142,0.383,0.723,0.566,0.027,0.561,0
0.052,0.068,0.221,0.452,0.339,0.454,0.602,0.504,0.07,0.4,0
0.136,0.071,0.263,0.297,0.23,0.489,0.636,0.501,0.025,0.31,0
0.092,0.073,0.266,0.313,0.214,0.433,0.553,0.495,0.032,0.463,0
0.078,0.032,0.108,0.61,0.429,0.459,0.614,0.545,0.331,0.255,0
0.116,0.066,0.251,0.295,0.208,0.432,0.544,0.571,0.088,0.493,0
0.068,0.082,0.159,0.391,0.271,0.426,0.565,0.491,0.792,0.349,0
0.049,0.028,0.047,0.8,0.549,0.441,0.598,0.549,0.25,0.219,0
0.048,0.028,0.042,0.846,0.567,0.439,0.602,0.548,0.365,0.379,0
0.105,0.078,0.302,0.273,0.198,0.451,0.599,0.501,0.175,0.443,0
0.067,0.09,0.274,0.308,0.211,0.43,0.558,0.574,0.386,0.106,0
0.117,0.097,0.34,0.205,0.149,0.452,0.628,0.499,0.061,0.253,0
0.212,0.101,0.448,0.166,0.121,0.489,0.706,0.505,0.081,0.359,0
0.239,0.107,0.44,0.155,0.13,0.521,0.735,0.59,0.02,0.425,0
0.141,0.04,0.187,0.369,0.254,0.391,0.633,0.557,0.023,0.37,0
0.06,0.06,0.14,0.448,0.304,0.453,0.596,0.566,0.152,0.345,0
0.104,0.053,0.219,0.344,0.254,0.432,0.606,0.548,0.06,0.453,0
0.261,0.125,0.497,0.217,0.174,0.425,0.699,0.608,0.021,0.69,0
0.045,0.048,0.134,0.623,0.499,0.445,0.562,0.559,0.278,0.218,0
0.056,0.051,0.119,0.56,0.418,0.466,0.606,0.511,0.469,0.369,0
0.053,0.044,0.124,0.66,0.456,0.463,0.617,0.508,0.397,0.15,0
0.09,0.069,0.281,0.453,0.384,0.452,0.564,0.561,0.014,0.385,0
0.078,0.06,0.185,0.485,0.352,0.482,0.598,0.513,0.234,0.257,0
0.061,0.08,0.244,0.439,0.34,0.437,0.604,0.554,0.505,0.217,0
0.175,0.086,0.417,0.213,0.171,0.434,0.645,0.515,0.04,0.475,0
0.158,0.067,0.303,0.347,0.266,0.395,0.641,0.494,0.072,0.589,0
0.059,0.062,0.203,0.423,0.287,0.43,0.57,0.499,0.316,0.258,0
0.088,0.041,0.171,0.601,0.444,0.446,0.617,0.565,0.107,0.22,0
0.042,0.061,0.096,0.702,0.527,0.441,0.556,0.505,0.244,0.371,0
0.074,0.087,0.204,0.301,0.212,0.467,0.604,0.574,0.559,0.133,0
0.05,0.028,0.019,0.78,0.532,0.442,0.596,0.549,0.143,0.428,0
0.072,0.027,0.118,0.696,0.47,0.439,0.555,0.549,0.551,0.169,0
0.076,0.066,0.243,0.431,0.352,0.467,0.597,0.518,0.138,0.366,0
0.257,0.092,0.177,0.503,0.348,0.375,0.466,0.58,0.038,0.663,0
0.288,0.092,0.466,0.199,0.162,0.514,0.756,0.483,0.051,0.514,0
0.077,0.099,0.281,0.307,0.241,0.462,0.622,0.557,0.725,0.416,0
0.286,0.151,0.59,0.143,0.12,0.392,0.691,0.57,0.055,0.7,0
0.235,0.167,0.466,0.145,0.106,0.506,0.712,0.487,0.096,0.563,0
0.046,0.05,0.131,0.608,0.43,0.429,0.557,0.514,0.644,0.381,0
0.066,0.035,0.141,0.617,0.443,0.436,0.563,0.547,0.259,0.232,0
0.267,0.105,0.373,0.216,0.156,0.446,0.67,0.491,0.013,0.671,0
0.146,0.082,0.179,0.489,0.359,0.45,0.648,0.552,0.239,0.698,0
0.091,0.041,0.13,0.648,0.484,0.468,0.627,0.522,0.226,0.475,0
0.277,0.133,0.454,0.192,0.139,0.429,0.696,0.592,0.033,0.7,0
0.077,0.078,0.261,0.462,0.324,0.475,0.635,0.499,0.283,0.113,0
0.056,0.04,0.066,0.592,0.411,0.419,0.551,0.561,0.068,0.249,0
0.258,0.112,0.487,0.179,0.132,0.51,0.742,0.572,0.005,0.561,0
0.057,0.041,0.104,0.658,0.442,0.412,0.612,0.547,0.018,0.312,0
0.059,0.056,0.216,0.487,0.368,0.46,0.594,0.552,0.119,0.405,0
0.095,0.088,0.194,0.343,0.3,0.484,0.603,0.496,0.007,0.362,0
0.18,0.11,0.439,0.237,0.19,0.486,0.69,0.499,0.007,0.584,0
0.098,0.072,0.287,0.322,0.231,0.431,0.557,0.518,0.133,0.29,0
0.065,0.031,0.127,0.749,0.595,0.457,0.616,0.552,0.067,0.365,0
0.06,0.067,0.202,0.464,0.352,0.452,0.617,0.494,0.367,0.186,0
0.044,0.039,0.094,0.678,0.525,0.464,0.603,0.545,0.478,0.35,0
0.107,0.068,0.251,0.284,0.201,0.47,0.637,0.544,0.003,0.367,0
0.111,0.085,0.327,0.295,0.213,0.48,0.638,0.503,0.029,0.179,0
0.264,0.148,0.424,0.179,0.157,0.397,0.709,0.63,0.04,0.592,0
0.063,0.066,0.178,0.419,0.291,0.465,0.619,0.507,0.071,0.217,0
0.045,0.046,0.11,0.722,0.646,0.454,0.617,0.511,0.451,0.333,0
0.074,0.069,0.211,0.369,0.258,0.446,0.599,0.522,0.287,0.244,0
0.092,0.065,0.179,0.421,0.351,0.472,0.613,0.567,0.01,0.275,0
0.212,0.084,0.37,0.235,0.208,0.385,0.666,0.574,0.098,0.604,0
0.276,0.178,0.545,0.144,0.121,0.404,0.499,0.484,0.023,0.647,0
0.07,0.063,0.187,0.377,0.259,0.414,0.556,0.562,0.074,0.318,0
0.085,0.041,0.171,0.454,0.319,0.444,0.542,0.524,0.151,0.277,0
0.051,0.048,0.102,0.723,0.614,0.432,0.555,0.561,0.242,0.2,0
0.146,0.065,0.188,0.53,0.433,0.43,0.478,0.5,0.729,0.375,0
0.279,0.129,0.632,0.09,0.068,0.488,0.735,0.561,0.025,0.549,0
0.05,0.034,0.139,0.809,0.628,0.462,0.615,0.505,0.337,0.351,0
0.222,0.126,0.35,0.306,0.269,0.433,0.682,0.489,0.042,0.666,0
0.179,0.09,0.317,0.261,0.198,0.516,0.666,0.569,0.009,0.487,0
0.271,0.124,0.275,0.243,0.188,0.506,0.715,0.482,0.159,0.427,0
0.239,0.141,0.503,0.209,0.148,0.415,0.531,0.588,0.046,0.749,0
0.193,0.196,0.414,0.108,0.08,0.472,0.695,0.437,0.19,0.463,0
0.257,0.082,0.368,0.323,0.273,0.428,0.714,0.584,0.012,0.698,0
0.207,0.098,0.272,0.319,0.245,0.396,0.598,0.498,0.108,0.621,0
0.047,0.037,0.135,0.697,0.562,0.464,0.604,0.545,0.114,0.362,0
0.122,0.091,0.402,0.229,0.182,0.459,0.636,0.508,0.002,0.365,0
0.168,0.09,0.341,0.203,0.157,0.461,0.656,0.515,0.113,0.456,0
0.091,0.067,0.161,0.417,0.288,0.46,0.623,0.567,0.011,0.37,0
0.05,0.028,0.095,0.79,0.537,0.467,0.6,0.55,0.01,0.257,0
0.121,0.056,0.242,0.305,0.22,0.491,0.547,0.5,0.049,0.409,0
0.265,0.179,0.59,0.152,0.109,0.372,0.651,0.443,0.095,0.776,0
0.139,0.11,0.435,0.175,0.135,0.5,0.622,0.494,0.056,0.395,0
0.05,0.039,0.125,0.735,0.539,0.463,0.615,0.563,0.933,0.221,0
0.069,0.032,0.094,0.697,0.574,0.429,0.547,0.517,0.855,0.375,0
0.068,0.071,0.145,0.369,0.266,0.454,0.556,0.494,0.02,0.341,0
0.169,0.081,0.387,0.229,0.164,0.491,0.68,0.497,0.001,0.435,0
0.063,0.048,0.157,0.496,0.372,0.457,0.614,0.524,0.68,0.098,0
0.068,0.069,0.194,0.352,0.255,0.475,0.623,0.546,0.564,0.339,0
0.054,0.049,0.109,0.516,0.36,0.414,0.598,0.557,0.005,0.515,0
0.355,0.05,0.117,0.471,0.323,0.537,0.741,0.512,0.031,0.347,0
0.081,0.09,0.213,0.29,0.198,0.45,0.628,0.522,0.46,0.375,0
0.206,0.084,0.421,0.194,0.148,0.473,0.702,0.509,0.008,0.496,0
0.048,0.05,0.115,0.555,0.475,0.456,0.608,0.546,0.299,0.218,0
0.286,0.112,0.613,0.11,0.081,0.472,0.725,0.588,0.007,0.574,0
0.063,0.06,0.151,0.55,0.384,0.436,0.572,0.563,0.352,0.247,0
0.056,0.077,0.205,0.511,0.342,0.449,0.604,0.575,0.352,0.41,0
0.09,0.063,0.221,0.44,0.378,0.459,0.63,0.577,0.092,0.242,0
0.204,0.082,0.332,0.279,0.25,0.389,0.69,0.502,0.05,0.616,0
0.108,0.072,0.209,0.336,0.24,0.469,0.609,0.509,0.099,0.298,0
0.105,0.064,0.172,0.288,0.202,0.501,0.557,0.565,0.033,0.241,0
0.093,0.064,0.187,0.469,0.376,0.454,0.552,0.557,0.029,0.478,0
0.322,0.1,0.465,0.248,0.219,0.406,0.668,0.476,0.017,0.652,0
0.066,0.044,0.133,0.535,0.412,0.434,0.564,0.522,0.376,0.56,0
0.059,0.053,0.139,0.594,0.417,0.427,0.562,0.564,0.446,0.312,0
0.32,0.067,0.27,0.323,0.233,0.52,0.763,0.556,0.123,0.277,0
0.154,0.104,0.346,0.216,0.159,0.404,0.624,0.588,0.171,0.539,0
0.313,0.106,0.485,0.18,0.132,0.395,0.694,0.51,0.008,0.587,0
0.066,0.037,0.126,0.537,0.404,0.431,0.606,0.549,0.155,0.34,0
0.205,0.097,0.385,0.308,0.237,0.424,0.515,0.567,0.049,0.642,0
0.026,0.045,0.086,0.805,0.543,0.458,0.573,0.564,0.839,0.442,0
0.06,0.0,0.06,0.832,0.61,0.443,0.582,0.575,0.533,0.311,0
0.226,0.104,0.535,0.172,0.125,0.475,0.732,0.577,0.035,0.551,0
0.077,0.025,0.081,0.643,0.51,0.476,0.614,0.543,0.42,0.316,0
0.2,0.114,0.377,0.268,0.233,0.424,0.695,0.482,0.004,0.688,0
0.153,0.102,0.46,0.198,0.143,0.472,0.666,0.505,0.039,0.361,0
0.111,0.094,0.25,0.233,0.165,0.426,0.538,0.572,0.078,0.344,0
0.092,0.06,0.251,0.333,0.241,0.44,0.547,0.51,0.093,0.267,0
0.039,0.065,0.134,0.61,0.475,0.44,0.56,0.5,0.072,0.415,0
0.069,0.044,0.177,0.467,0.348,0.479,0.604,0.538,0.336,0.101,0
0.055,0.0,0.063,0.854,0.639,0.443,0.582,0.502,0.4,0.452,0
0.145,0.067,0.191,0.291,0.205,0.487,0.659,0.507,0.379,0.212,0
0.082,0.067,0.236,0.325,0.236,0.468,0.612,0.5,0.1,0.49,0
0.121,0.085,0.383,0.261,0.21,0.443,0.654,0.543,0.199,0.374,0
0.173,0.066,0.328,0.277,0.217,0.346,0.622,0.573,0.039,0.485,0
0.095,0.084,0.28,0.284,0.213,0.471,0.624,0.503,0.382,0.266,0
0.29,0.128,0.352,0.177,0.129,0.322,0.689,0.593,0.077,0.673,0
0.16,0.101,0.332,0.228,0.181,0.427,0.662,0.565,0.203,0.403,0
0.044,0.048,0.169,0.587,0.458,0.441,0.594,0.51,0.109,0.375,0
0.355,0.099,0.471,0.165,0.117,0.286,0.741,0.596,0.026,0.593,0
0.258,0.13,0.554,0.13,0.095,0.49,0.729,0.524,0.03,0.41,0
0.075,0.052,0.179,0.457,0.318,0.465,0.622,0.559,0.017,0.356,0
0.131,0.047,0.094,0.676,0.462,0.494,0.608,0.524,0.205,0.312,0
0.068,0.039,0.157,0.679,0.562,0.427,0.544,0.511,0.301,0.338,0
0.167,0.078,0.319,0.236,0.182,0.452,0.665,0.502,0.063,0.439,0
0.102,0.043,0.175,0.433,0.304,0.462,0.634,0.515,0.036,0.339,0
0.176,0.056,0.333,0.264,0.207,0.468,0.639,0.508,0.008,0.418,0
0.056,0.064,0.164,0.506,0.408,0.437,0.591,0.545,0.774,0.334,0
0.274,0.134,0.518,0.202,0.148,0.4,0.673,0.494,0.007,0.713,0
0.087,0.089,0.345,0.288,0.246,0.474,0.623,0.514,0.223,0.278,0
0.264,0.098,0.468,0.225,0.187,0.409,0.715,0.496,0.011,0.594,0
0.101,0.081,0.291,0.276,0.228,0.475,0.612,0.564,0.119,0.328,0
0.087,0.069,0.126,0.53,0.358,0.414,0.566,0.565,0.651,0.136,0
0.105,0.091,0.335,0.233,0.162,0.448,0.555,0.496,0.038,0.345,0
0.091,0.044,0.121,0.69,0.473,0.463,0.634,0.553,0.2,0.404,0
0.192,0.08,0.417,0.24,0.203,0.493,0.689,0.504,0.005,0.48,0
0.169,0.103,0.341,0.236,0.168,0.414,0.5,0.498,0.57,0.126,0
0.064,0.053,0.188,0.516,0.434,0.447,0.618,0.553,0.137,0.375,0
0.328,0.215,0.722,0.07,0.06,0.368,0.726,0.621,0.014,0.571,0
0.177,0.101,0.462,0.184,0.132,0.434,0.676,0.484,0.03,0.399,0
0.085,0.06,0.218,0.452,0.337,0.454,0.542,0.518,0.108,0.384,0
0.181,0.061,0.27,0.338,0.275,0.504,0.699,0.561,0.018,0.502,0
0.056,0.05,0.104,0.706,0.477,0.419,0.553,0.521,0.183,0.412,0
0.034,0.042,0.11,0.763,0.722,0.444,0.589,0.558,0.044,0.262,0
0.067,0.043,0.166,0.555,0.441,0.45,0.612,0.512,0.067,0.467,0
0.242,0.216,0.677,0.064,0.051,0.427,0.731,0.633,0.027,0.361,0
0.038,0.044,0.102,0.674,0.495,0.44,0.596,0.55,0.292,0.28,0
0.073,0.104,0.338,0.262,0.182,0.432,0.605,0.475,0.477,0.176,0
0.159,0.045,0.129,0.456,0.35,0.49,0.55,0.562,0.012,0.519,0
0.048,0.048,0.157,0.566,0.425,0.441,0.597,0.561,0.447,0.327,0
0.097,0.068,0.307,0.287,0.2,0.488,0.603,0.518,0.072,0.335,0
0.051,0.028,0.04,0.765,0.514,0.419,0.568,0.55,0.032,0.262,0
0.116,0.048,0.092,0.463,0.311,0.491,0.629,0.511,0.076,0.376,0
0.269,0.183,0.659,0.07,0.056,0.472,0.725,0.509,0.018,0.393,0
0.266,0.102,0.489,0.234,0.187,0.409,0.707,0.506,0.05,0.595,0
0.121,0.057,0.224,0.311,0.23,0.423,0.589,0.52,0.237,0.332,0
0.283,0.152,0.637,0.093,0.07,0.562,0.72,0.553,0.011,0.584,0
0.05,0.069,0.195,0.405,0.318,0.47,0.597,0.558,0.021,0.272,0
0.137,0.072,0.205,0.32,0.235,0.387,0.534,0.558,0.133,0.538,0
0.124,0.072,0.282,0.267,0.219,0.442,0.544,0.491,0.057,0.455,0
0.233,0.063,0.283,0.312,0.233,0.507,0.715,0.501,0.015,0.451,0
0.177,0.127,0.519,0.13,0.098,0.43,0.685,0.565,0.128,0.338,0
0.044,0.04,0.061,0.582,0.394,0.468,0.589,0.524,0.201,0.384,0
0.049,0.042,0.135,0.674,0.496,0.437,0.612,0.555,0.155,0.298,0
0.128,0.085,0.33,0.236,0.183,0.455,0.555,0.526,0.045,0.343,0
0.044,0.059,0.121,0.577,0.399,0.463,0.614,0.552,0.191,0.258,0
0.142,0.074,0.337,0.286,0.231,0.45,0.66,0.55,0.025,0.348,0
0.027,0.039,0.079,0.9,0.775,0.431,0.568,0.561,0.297,0.314,0
0.117,0.056,0.209,0.349,0.258,0.435,0.652,0.56,0.109,0.519,0
0.079,0.086,0.271,0.423,0.308,0.461,0.627,0.518,0.08,0.301,0
0.15,0.068,0.32,0.364,0.312,0.466,0.674,0.502,0.037,0.518,0
0.13,0.075,0.294,0.238,0.165,0.507,0.61,0.512,0.053,0.291,0
0.098,0.086,0.182,0.319,0.227,0.474,0.545,0.563,0.083,0.52,0
0.037,0.045,0.124,0.665,0.469,0.445,0.572,0.546,0.388,0.259,0
0.24,0.123,0.595,0.129,0.096,0.477,0.713,0.502,0.049,0.465,0
0.122,0.08,0.232,0.283,0.196,0.466,0.65,0.507,0.049,0.442,0
0.112,0.066,0.201,0.316,0.221,0.42,0.614,0.502,0.216,0.381,0
0.203,0.094,0.334,0.238,0.186,0.459,0.685,0.566,0.034,0.527,0
0.127,0.089,0.278,0.276,0.197,0.489,0.634,0.484,0.078,0.58,0
0.226,0.089,0.321,0.22,0.156,0.334,0.714,0.522,0.019,0.436,0
0.061,0.0,0.042,0.761,0.506,0.443,0.582,0.556,0.199,0.495,0
0.027,0.043,0.042,0.846,0.676,0.43,0.592,0.559,0.303,0.349,0
0.069,0.063,0.242,0.418,0.306,0.448,0.554,0.502,0.181,0.462,0
0.125,0.08,0.357,0.286,0.216,0.452,0.637,0.491,0.011,0.513,0
0.049,0.05,0.103,0.543,0.375,0.427,0.57,0.525,0.18,0.222,0
0.393,0.087,0.178,0.406,0.304,0.293,0.485,0.569,0.095,0.578,0
0.137,0.066,0.312,0.26,0.182,0.487,0.53,0.521,0.01,0.426,0
0.094,0.058,0.235,0.381,0.27,0.413,0.6,0.552,0.01,0.419,0
0.087,0.042,0.186,0.476,0.322,0.484,0.628,0.546,0.065,0.404,0
0.051,0.025,0.074,0.862,0.757,0.425,0.552,0.55,0.507,0.345,0
0.061,0.074,0.271,0.461,0.363,0.449,0.559,0.565,0.509,0.103,0
0.161,0.131,0.561,0.173,0.123,0.452,0.686,0.549,0.038,0.276,0
0.094,0.042,0.171,0.497,0.351,0.473,0.614,0.559,0.117,0.305,0
0.075,0.066,0.162,0.409,0.3,0.468,0.561,0.508,0.173,0.303,0
0.06,0.068,0.208,0.403,0.275,0.465,0.554,0.555,0.009,0.38,0
0.086,0.067,0.203,0.346,0.252,0.487,0.623,0.494,0.202,0.356,0
0.045,0.069,0.189,0.436,0.301,0.446,0.56,0.571,0.436,0.239,0
0.293,0.095,0.325,0.187,0.134,0.38,0.737,0.492,0.019,0.534,0
0.075,0.065,0.239,0.434,0.352,0.454,0.551,0.513,0.182,0.279,0
0.041,0.042,0.084,0.635,0.427,0.421,0.566,0.522,0.986,0.391,0
0.338,0.205,0.731,0.053,0.052,0.358,0.741,0.477,0.019,0.509,0
0.27,0.126,0.476,0.136,0.101,0.543,0.709,0.504,0.035,0.521,0
0.159,0.081,0.334,0.181,0.128,0.438,0.518,0.499,0.027,0.384,0
0.254,0.103,0.389,0.319,0.293,0.439,0.545,0.472,0.023,0.718,0
0.065,0.056,0.096,0.683,0.559,0.466,0.611,0.505,0.136,0.267,0
0.127,0.059,0.156,0.495,0.365,0.402,0.555,0.526,0.217,0.554,0
0.026,0.045,0.078,0.806,0.604,0.428,0.597,0.509,0.935,0.362,0
0.046,0.042,0.105,0.76,0.512,0.45,0.552,0.516,0.005,0.333,0
0.042,0.041,0.109,0.676,0.497,0.445,0.569,0.517,0.558,0.244,0
0.026,0.045,0.048,0.785,0.603,0.428,0.598,0.532,0.652,0.14,0
0.184,0.082,0.324,0.304,0.279,0.46,0.722,0.56,0.158,0.266,0
0.053,0.073,0.234,0.409,0.304,0.443,0.614,0.506,0.753,0.154,0
0.106,0.095,0.356,0.273,0.209,0.464,0.632,0.588,0.02,0.305,0
0.071,0.042,0.125,0.597,0.408,0.443,0.625,0.552,0.167,0.437,0
0.045,0.061,0.132,0.566,0.403,0.431,0.55,0.564,0.444,0.217,0
0.224,0.093,0.462,0.197,0.159,0.375,0.701,0.564,0.029,0.585,0
0.103,0.076,0.28,0.353,0.291,0.416,0.537,0.489,0.127,0.319,0
0.063,0.049,0.189,0.474,0.336,0.45,0.609,0.553,0.595,0.084,0
0.052,0.027,0.032,0.763,0.546,0.419,0.565,0.517,0.244,0.286,0
0.121,0.081,0.288,0.317,0.261,0.421,0.515,0.49,0.381,0.109,0
0.048,0.076,0.095,0.505,0.359,0.458,0.617,0.493,0.196,0.248,0
0.13,0.093,0.293,0.222,0.172,0.476,0.654,0.575,0.205,0.267,0
0.098,0.056,0.246,0.376,0.293,0.46,0.644,0.522,0.125,0.513,0
0.145,0.065,0.276,0.277,0.234,0.502,0.632,0.567,0.079,0.395,0
0.058,0.067,0.229,0.473,0.344,0.445,0.614,0.504,0.118,0.211,0
0.052,0.042,0.091,0.668,0.545,0.424,0.547,0.563,0.784,0.335,0
0.047,0.037,0.136,0.669,0.534,0.421,0.561,0.538,0.089,0.216,0
0.058,0.081,0.284,0.446,0.324,0.43,0.572,0.581,0.551,0.201,0
0.24,0.061,0.282,0.243,0.172,0.38,0.689,0.499,0.086,0.537,0
0.048,0.05,0.139,0.636,0.478,0.459,0.603,0.557,0.038,0.332,0
0.276,0.145,0.488,0.196,0.146,0.441,0.69,0.567,0.058,0.724,0
0.303,0.114,0.387,0.133,0.103,0.367,0.487,0.572,0.196,0.381,0
0.026,0.044,0.04,0.832,0.613,0.429,0.594,0.505,0.474,0.368,0
0.068,0.031,0.159,0.694,0.602,0.449,0.62,0.508,0.284,0.334,0
0.076,0.055,0.194,0.464,0.342,0.45,0.563,0.555,0.043,0.165,0
0.042,0.041,0.106,0.644,0.433,0.441,0.597,0.547,0.093,0.206,0
0.065,0.04,0.103,0.493,0.339,0.429,0.613,0.549,0.313,0.184,0
