0,1,2,3,4,5,6,7,label
0.0,0.723,0.714,0.146,0.44,0.426,0.338,0.302,2
0.0,0.723,0.706,0.15,0.363,0.292,0.307,0.301,1
1.0,0.723,0.689,0.133,0.339,0.302,0.226,0.284,1
0.0,0.723,0.714,0.15,0.402,0.306,0.381,0.344,1
0.0,0.723,0.681,0.142,0.353,0.332,0.259,0.273,1
0.5,0.73,0.706,0.137,0.355,0.3,0.253,0.287,1
0.0,0.73,0.697,0.146,0.399,0.3,0.288,0.337,1
0.0,0.73,0.748,0.15,0.373,0.325,0.3,0.292,1
0.5,0.73,0.706,0.146,0.362,0.329,0.257,0.301,2
0.0,0.73,0.706,0.15,0.399,0.322,0.397,0.297,1
0.0,0.73,0.714,0.155,0.395,0.299,0.42,0.297,1
0.5,0.73,0.706,0.137,0.394,0.325,0.278,0.352,1
0.0,0.736,0.765,0.155,0.453,0.384,0.313,0.387,1
0.0,0.736,0.739,0.159,0.444,0.387,0.334,0.352,2
0.5,0.736,0.748,0.133,0.457,0.4,0.412,0.351,1
0.5,0.736,0.706,0.142,0.399,0.311,0.353,0.327,1
0.0,0.743,0.672,0.15,0.383,0.333,0.308,0.312,1
0.5,0.743,0.756,0.155,0.407,0.368,0.336,0.302,2
0.5,0.743,0.773,0.142,0.447,0.384,0.429,0.318,1
0.5,0.743,0.714,0.137,0.426,0.394,0.314,0.316,2
0.5,0.75,0.723,0.15,0.467,0.399,0.454,0.342,1
1.0,0.75,0.756,0.159,0.45,0.405,0.388,0.312,2
0.0,0.75,0.723,0.128,0.375,0.34,0.234,0.334,2
1.0,0.75,0.706,0.128,0.375,0.347,0.288,0.278,1
0.0,0.75,0.739,0.142,0.386,0.334,0.29,0.312,2
0.0,0.757,0.731,0.142,0.389,0.358,0.245,0.343,1
0.5,0.757,0.748,0.146,0.516,0.473,0.348,0.387,1
0.5,0.757,0.739,0.155,0.428,0.475,0.358,0.32,1
0.0,0.757,0.706,0.15,0.422,0.349,0.354,0.364,1
0.0,0.757,0.765,0.137,0.349,0.272,0.296,0.307,1
0.0,0.764,0.857,0.204,0.538,0.432,0.489,0.403,2
0.0,0.764,0.79,0.159,0.464,0.326,0.394,0.405,1
0.0,0.77,0.765,0.142,0.418,0.373,0.313,0.342,2
0.0,0.77,0.748,0.173,0.495,0.414,0.462,0.37,1
0.0,0.77,0.79,0.142,0.533,0.501,0.322,0.429,2
0.5,0.777,0.756,0.146,0.41,0.321,0.36,0.346,2
0.5,0.777,0.899,0.195,0.588,0.517,0.497,0.432,2
0.0,0.777,0.79,0.155,0.543,0.461,0.471,0.402,2
0.0,0.777,0.765,0.168,0.545,0.48,0.491,0.372,1
0.5,0.777,0.765,0.15,0.554,0.487,0.459,0.388,1
0.5,0.784,0.79,0.168,0.481,0.379,0.423,0.396,1
0.0,0.784,0.807,0.181,0.582,0.491,0.473,0.457,2
0.5,0.784,0.782,0.168,0.514,0.403,0.508,0.38,1
0.0,0.784,0.731,0.155,0.48,0.429,0.386,0.362,1
0.5,0.791,0.739,0.186,0.548,0.486,0.463,0.39,1
0.5,0.791,0.773,0.15,0.473,0.413,0.411,0.355,1
0.5,0.797,0.798,0.159,0.527,0.426,0.45,0.432,1
0.5,0.804,0.798,0.199,0.552,0.423,0.641,0.37,2
0.5,0.804,0.756,0.155,0.359,0.294,0.356,0.372,1
0.0,0.811,0.824,0.164,0.615,0.588,0.412,0.466,2
0.0,0.824,0.824,0.181,0.634,0.547,0.547,0.458,1
0.5,0.838,0.857,0.168,0.624,0.501,0.525,0.494,2
0.5,0.845,0.824,0.115,0.55,0.452,0.492,0.193,2
0.0,0.851,0.857,0.456,0.782,0.744,0.64,0.509,1
0.0,0.851,0.84,0.19,0.758,0.703,0.504,0.525,2
0.5,0.851,0.866,0.159,0.543,0.645,0.552,0.427,2
0.5,0.858,0.832,0.15,0.571,0.499,0.454,0.447,2
0.5,0.872,0.874,0.15,0.684,0.613,0.512,0.507,2
0.0,0.872,0.874,0.19,0.769,0.639,0.742,0.533,2
0.5,0.878,0.916,0.177,0.614,0.468,0.471,0.591,2
0.5,0.885,0.882,0.168,0.615,0.456,0.571,0.517,2
0.5,0.892,0.857,0.181,0.753,0.638,0.605,0.562,2
0.5,0.905,0.866,0.19,0.796,0.777,0.587,0.555,1
0.5,0.912,0.933,0.208,0.888,0.828,0.683,0.608,2
0.5,1.0,1.0,0.221,0.798,0.598,0.552,0.793,2
1.0,0.088,0.084,0.031,0.004,0.003,0.003,0.002,0
1.0,0.209,0.185,0.053,0.018,0.012,0.018,0.034,0
1.0,0.392,0.353,0.119,0.078,0.07,0.061,0.059,0
1.0,0.392,0.336,0.071,0.07,0.052,0.045,0.051,0
1.0,0.399,0.361,0.084,0.081,0.088,0.053,0.06,0
1.0,0.405,0.378,0.075,0.111,0.125,0.06,0.065,0
1.0,0.419,0.412,0.08,0.087,0.082,0.057,0.066,0
1.0,0.432,0.403,0.08,0.106,0.095,0.087,0.075,0
1.0,0.439,0.395,0.097,0.116,0.126,0.059,0.081,0
1.0,0.439,0.412,0.08,0.099,0.079,0.08,0.078,0
1.0,0.446,0.429,0.084,0.121,0.119,0.084,0.084,0
1.0,0.446,0.395,0.08,0.099,0.075,0.098,0.08,0
1.0,0.446,0.412,0.093,0.107,0.097,0.08,0.079,0
1.0,0.453,0.445,0.084,0.102,0.094,0.082,0.071,0
0.0,0.459,0.437,0.102,0.137,0.135,0.085,0.101,1
1.0,0.473,0.479,0.093,0.137,0.135,0.118,0.086,0
1.0,0.48,0.479,0.093,0.155,0.16,0.097,0.106,0
1.0,0.493,0.479,0.093,0.13,0.11,0.105,0.1,0
0.0,0.493,0.445,0.106,0.161,0.163,0.12,0.101,0
1.0,0.493,0.521,0.097,0.157,0.143,0.117,0.112,1
0.0,0.507,0.471,0.111,0.158,0.145,0.165,0.108,0
1.0,0.514,0.471,0.119,0.177,0.184,0.13,0.105,0
1.0,0.52,0.504,0.097,0.154,0.132,0.126,0.123,0
1.0,0.534,0.487,0.124,0.163,0.153,0.145,0.114,1
1.0,0.534,0.496,0.111,0.152,0.127,0.153,0.116,0
1.0,0.534,0.504,0.106,0.13,0.084,0.109,0.135,0
0.0,0.541,0.529,0.111,0.229,0.233,0.178,0.14,0
1.0,0.541,0.521,0.102,0.162,0.146,0.122,0.115,0
0.5,0.541,0.521,0.102,0.2,0.188,0.153,0.132,0
1.0,0.547,0.513,0.111,0.191,0.187,0.134,0.145,0
1.0,0.554,0.546,0.106,0.167,0.139,0.141,0.145,0
0.0,0.554,0.563,0.075,0.227,0.197,0.135,0.196,0
0.0,0.554,0.529,0.115,0.186,0.166,0.138,0.153,0
0.5,0.568,0.546,0.106,0.202,0.178,0.169,0.142,0
0.0,0.581,0.555,0.093,0.195,0.16,0.163,0.153,1
0.5,0.581,0.546,0.119,0.242,0.242,0.205,0.159,1
1.0,0.595,0.571,0.111,0.196,0.181,0.126,0.168,0
0.0,0.595,0.622,0.128,0.331,0.334,0.238,0.216,0
1.0,0.595,0.58,0.111,0.199,0.167,0.163,0.168,0
0.0,0.601,0.58,0.111,0.197,0.17,0.182,0.147,0
0.0,0.608,0.58,0.124,0.254,0.247,0.19,0.171,0
1.0,0.615,0.63,0.115,0.249,0.232,0.186,0.187,1
0.0,0.615,0.58,0.111,0.268,0.267,0.198,0.173,0
0.5,0.635,0.597,0.124,0.262,0.239,0.233,0.201,1
0.5,0.642,0.63,0.124,0.297,0.252,0.286,0.192,0
0.0,0.642,0.622,0.142,0.28,0.23,0.267,0.213,1
0.5,0.655,0.63,0.133,0.309,0.304,0.211,0.218,0
0.5,0.655,0.639,0.133,0.308,0.319,0.241,0.181,1
0.0,0.669,0.655,0.133,0.349,0.338,0.272,0.247,0
0.0,0.676,0.689,0.133,0.382,0.399,0.271,0.236,1
0.0,0.676,0.681,0.146,0.324,0.269,0.324,0.236,0
0.5,0.682,0.681,0.155,0.412,0.436,0.29,0.303,1
0.5,0.682,0.639,0.124,0.337,0.319,0.284,0.207,1
0.0,0.689,0.672,0.133,0.32,0.275,0.302,0.231,0
0.0,0.696,0.647,0.133,0.308,0.26,0.282,0.243,0
0.5,0.696,0.689,0.133,0.407,0.412,0.314,0.249,1
0.5,0.696,0.681,0.128,0.35,0.304,0.29,0.273,0
0.5,0.703,0.672,0.142,0.368,0.303,0.349,0.286,1
0.0,0.709,0.672,0.137,0.334,0.293,0.274,0.248,0
0.0,0.709,0.689,0.177,0.445,0.43,0.261,0.354,1
0.5,0.716,0.723,0.146,0.336,0.304,0.253,0.274,2
0.5,0.716,0.723,0.142,0.425,0.28,0.378,0.377,1
0.5,0.716,0.773,0.15,0.456,0.403,0.387,0.329,1
0.5,0.723,0.723,0.15,0.389,0.344,0.301,0.302,2
1.0,0.73,0.706,0.115,0.298,0.237,0.251,0.249,0
0.0,0.736,0.723,0.137,0.371,0.31,0.303,0.248,1
0.5,0.736,0.639,0.137,0.358,0.32,0.31,0.273,0
0.0,0.736,0.714,0.146,0.379,0.323,0.309,0.309,1
0.0,0.743,0.782,0.155,0.499,0.464,0.423,0.344,1
0.0,0.743,0.697,0.159,0.402,0.303,0.427,0.302,2
0.0,0.75,0.697,0.128,0.389,0.349,0.342,0.274,1
0.5,0.75,0.748,0.155,0.393,0.313,0.352,0.326,1
0.0,0.75,0.672,0.133,0.4,0.323,0.361,0.302,1
0.0,0.75,0.714,0.133,0.449,0.444,0.319,0.307,2
0.5,0.75,0.731,0.199,0.472,0.457,0.34,0.322,1
0.5,0.757,0.756,0.128,0.401,0.339,0.349,0.312,1
0.0,0.757,0.765,0.164,0.463,0.365,0.418,0.374,0
0.5,0.764,0.773,0.181,0.542,0.446,0.44,0.4,1
0.5,0.77,0.773,0.155,0.547,0.472,0.48,0.412,1
0.0,0.77,0.765,0.137,0.544,0.43,0.471,0.427,2
0.5,0.77,0.756,0.146,0.466,0.369,0.396,0.332,2
0.5,0.777,0.824,0.155,0.539,0.396,0.429,0.492,1
0.0,0.777,0.773,0.155,0.519,0.455,0.4,0.397,1
0.5,0.777,0.748,0.142,0.489,0.471,0.4,0.317,1
0.0,0.777,0.723,0.124,0.415,0.319,0.32,0.213,0
0.5,0.784,0.815,0.19,0.55,0.467,0.389,0.441,2
0.0,0.784,0.765,0.19,0.631,0.597,0.539,0.417,2
0.0,0.791,0.756,0.146,0.486,0.395,0.461,0.342,1
0.5,0.797,0.773,0.159,0.491,0.399,0.426,0.392,1
0.0,0.804,0.824,0.177,0.602,0.56,0.492,0.407,2
0.0,0.804,0.765,0.155,0.54,0.437,0.589,0.342,1
0.0,0.804,0.748,0.168,0.537,0.414,0.51,0.412,1
0.5,0.818,0.748,0.164,0.616,0.515,0.428,0.465,2
0.0,0.818,0.773,0.15,0.57,0.565,0.402,0.392,2
0.0,0.831,0.79,0.177,0.631,0.616,0.437,0.458,2
0.5,0.845,0.832,0.15,0.596,0.506,0.429,0.317,2
0.0,0.845,0.84,0.177,0.657,0.49,0.482,0.591,2
0.0,0.851,0.849,0.146,0.593,0.535,0.539,0.385,1
0.0,0.872,0.857,0.177,0.745,0.683,0.477,0.491,2
0.0,0.878,0.874,0.212,0.782,0.908,0.543,0.498,2
0.0,0.899,0.866,0.159,0.662,0.612,0.562,0.443,1
0.0,0.912,0.832,0.159,0.67,0.633,0.522,0.442,2
1.0,0.182,0.193,0.04,0.016,0.012,0.014,0.011,0
1.0,0.284,0.261,0.049,0.035,0.027,0.022,0.032,0
1.0,0.297,0.269,0.062,0.042,0.031,0.02,0.039,0
1.0,0.304,0.294,0.075,0.041,0.033,0.022,0.04,0
1.0,0.311,0.286,0.08,0.051,0.042,0.044,0.04,0
1.0,0.351,0.336,0.071,0.059,0.052,0.046,0.048,0
1.0,0.372,0.345,0.066,0.063,0.06,0.032,0.053,0
1.0,0.378,0.361,0.066,0.062,0.052,0.041,0.052,0
1.0,0.378,0.345,0.08,0.07,0.047,0.065,0.056,0
1.0,0.385,0.361,0.084,0.07,0.048,0.073,0.059,0
1.0,0.385,0.37,0.066,0.077,0.066,0.057,0.064,0
1.0,0.385,0.353,0.066,0.065,0.055,0.047,0.053,0
1.0,0.392,0.361,0.075,0.078,0.062,0.068,0.064,0
1.0,0.399,0.361,0.084,0.076,0.065,0.06,0.063,0
1.0,0.405,0.378,0.071,0.076,0.062,0.121,0.068,0
1.0,0.412,0.387,0.084,0.085,0.06,0.087,0.073,0
1.0,0.412,0.395,0.088,0.083,0.072,0.051,0.08,0
1.0,0.419,0.395,0.08,0.083,0.067,0.066,0.074,0
1.0,0.419,0.378,0.084,0.09,0.079,0.077,0.068,0
1.0,0.419,0.412,0.08,0.108,0.102,0.073,0.082,0
1.0,0.426,0.412,0.08,0.089,0.071,0.069,0.078,0
1.0,0.426,0.387,0.088,0.099,0.085,0.081,0.075,0
1.0,0.426,0.395,0.088,0.078,0.063,0.061,0.071,0
1.0,0.453,0.412,0.08,0.107,0.086,0.093,0.094,0
1.0,0.453,0.412,0.08,0.098,0.094,0.075,0.073,0
1.0,0.459,0.454,0.088,0.11,0.093,0.082,0.095,0
1.0,0.473,0.454,0.097,0.112,0.09,0.063,0.088,0
1.0,0.473,0.437,0.071,0.107,0.087,0.076,0.093,0
1.0,0.486,0.471,0.088,0.116,0.086,0.092,0.108,0
1.0,0.486,0.454,0.097,0.129,0.107,0.105,0.103,0
1.0,0.507,0.479,0.084,0.114,0.092,0.084,0.103,0
1.0,0.507,0.471,0.097,0.148,0.121,0.111,0.133,0
1.0,0.514,0.513,0.102,0.161,0.14,0.112,0.145,1
1.0,0.52,0.496,0.097,0.141,0.118,0.109,0.119,0
1.0,0.52,0.504,0.097,0.15,0.135,0.106,0.128,0
1.0,0.527,0.529,0.106,0.154,0.126,0.107,0.145,1
1.0,0.527,0.487,0.097,0.138,0.122,0.096,0.118,0
1.0,0.534,0.504,0.111,0.176,0.141,0.129,0.153,0
1.0,0.541,0.513,0.128,0.223,0.189,0.18,0.188,0
0.0,0.541,0.513,0.088,0.151,0.131,0.13,0.11,0
1.0,0.541,0.513,0.111,0.173,0.137,0.171,0.123,0
1.0,0.547,0.529,0.111,0.167,0.12,0.136,0.173,1
1.0,0.547,0.529,0.106,0.189,0.168,0.149,0.148,0
0.0,0.547,0.504,0.142,0.164,0.148,0.139,0.237,0
1.0,0.554,0.538,0.115,0.213,0.197,0.169,0.158,0
1.0,0.561,0.538,0.102,0.163,0.137,0.124,0.141,0
1.0,0.561,0.58,0.119,0.22,0.203,0.169,0.167,0
1.0,0.568,0.529,0.111,0.166,0.139,0.119,0.148,0
1.0,0.568,0.58,0.093,0.213,0.168,0.166,0.188,0
1.0,0.574,0.58,0.106,0.217,0.175,0.188,0.191,0
1.0,0.574,0.563,0.106,0.21,0.164,0.193,0.171,0
1.0,0.574,0.538,0.124,0.197,0.159,0.177,0.167,1
1.0,0.588,0.571,0.115,0.213,0.188,0.188,0.16,0
0.5,0.595,0.538,0.097,0.214,0.201,0.172,0.148,0
1.0,0.595,0.513,0.111,0.167,0.121,0.164,0.136,1
1.0,0.595,0.496,0.093,0.167,0.143,0.161,0.126,1
1.0,0.595,0.571,0.111,0.234,0.215,0.184,0.168,0
1.0,0.595,0.563,0.111,0.201,0.159,0.166,0.183,0
1.0,0.601,0.597,0.128,0.228,0.199,0.209,0.163,1
1.0,0.601,0.563,0.115,0.196,0.158,0.144,0.187,0
0.0,0.608,0.605,0.128,0.299,0.236,0.215,0.285,0
1.0,0.608,0.563,0.106,0.234,0.209,0.193,0.176,1
1.0,0.608,0.546,0.119,0.217,0.175,0.209,0.173,0
1.0,0.608,0.58,0.124,0.231,0.204,0.21,0.167,0
0.0,0.608,0.58,0.137,0.25,0.189,0.211,0.223,1
1.0,0.615,0.613,0.106,0.211,0.171,0.185,0.175,0
1.0,0.615,0.63,0.119,0.221,0.164,0.191,0.211,1
1.0,0.615,0.58,0.128,0.196,0.129,0.171,0.193,1
1.0,0.615,0.613,0.115,0.296,0.251,0.219,0.247,2
1.0,0.622,0.58,0.115,0.232,0.19,0.213,0.173,0
1.0,0.628,0.63,0.15,0.295,0.25,0.238,0.238,1
1.0,0.628,0.622,0.124,0.262,0.215,0.183,0.248,1
1.0,0.628,0.63,0.124,0.29,0.264,0.226,0.227,1
0.0,0.628,0.672,0.124,0.344,0.281,0.335,0.267,1
1.0,0.628,0.613,0.124,0.222,0.168,0.154,0.233,1
1.0,0.628,0.622,0.115,0.254,0.198,0.222,0.223,1
1.0,0.628,0.622,0.119,0.242,0.233,0.203,0.211,0
1.0,0.635,0.58,0.115,0.242,0.22,0.191,0.178,1
1.0,0.635,0.538,0.106,0.192,0.159,0.151,0.17,0
1.0,0.635,0.613,0.111,0.253,0.24,0.147,0.218,0
0.0,0.642,0.639,0.124,0.269,0.219,0.221,0.257,1
1.0,0.642,0.622,0.133,0.226,0.18,0.176,0.215,1
1.0,0.642,0.613,0.119,0.288,0.268,0.195,0.228,2
1.0,0.642,0.605,0.128,0.276,0.25,0.21,0.219,0
1.0,0.642,0.622,0.133,0.271,0.227,0.231,0.208,0
1.0,0.649,0.571,0.115,0.197,0.149,0.163,0.168,1
1.0,0.649,0.639,0.124,0.27,0.265,0.197,0.204,0
1.0,0.649,0.681,0.128,0.318,0.258,0.207,0.274,2
1.0,0.655,0.655,0.133,0.291,0.247,0.246,0.234,1
1.0,0.655,0.647,0.115,0.256,0.234,0.196,0.198,0
0.0,0.655,0.622,0.119,0.3,0.219,0.29,0.262,1
1.0,0.662,0.613,0.137,0.262,0.208,0.244,0.229,1
0.5,0.662,0.647,0.133,0.305,0.292,0.196,0.268,1
0.0,0.662,0.647,0.111,0.283,0.241,0.24,0.213,1
0.0,0.662,0.63,0.133,0.294,0.285,0.228,0.217,1
0.5,0.669,0.664,0.119,0.276,0.224,0.243,0.208,0
0.0,0.669,0.664,0.124,0.281,0.227,0.194,0.243,1
1.0,0.669,0.639,0.15,0.3,0.268,0.218,0.248,1
1.0,0.669,0.63,0.128,0.294,0.237,0.189,0.279,1
1.0,0.669,0.655,0.137,0.306,0.248,0.224,0.278,1
1.0,0.669,0.655,0.128,0.262,0.205,0.226,0.18,2
0.0,0.676,0.672,0.146,0.306,0.253,0.237,0.266,0
1.0,0.676,0.622,0.119,0.281,0.244,0.257,0.237,1
0.5,0.676,0.697,0.137,0.395,0.342,0.313,0.337,1
1.0,0.676,0.664,0.111,0.276,0.22,0.247,0.233,1
0.0,0.676,0.697,0.164,0.348,0.251,0.286,0.352,1
0.5,0.676,0.689,0.173,0.352,0.28,0.325,0.467,0
1.0,0.676,0.655,0.15,0.283,0.233,0.192,0.248,1
1.0,0.676,0.664,0.119,0.285,0.242,0.231,0.252,1
0.5,0.676,0.639,0.133,0.364,0.309,0.286,0.357,0
0.0,0.676,0.655,0.142,0.296,0.269,0.26,0.237,1
0.0,0.676,0.647,0.142,0.34,0.324,0.218,0.273,2
0.5,0.682,0.639,0.133,0.295,0.287,0.199,0.228,0
0.0,0.682,0.681,0.137,0.365,0.315,0.292,0.292,1
0.0,0.682,0.63,0.115,0.282,0.245,0.227,0.226,1
1.0,0.682,0.655,0.111,0.251,0.203,0.184,0.233,1
0.5,0.689,0.655,0.124,0.323,0.289,0.29,0.251,1
0.0,0.696,0.731,0.146,0.427,0.375,0.309,0.306,1
1.0,0.696,0.664,0.128,0.361,0.287,0.352,0.263,1
1.0,0.696,0.681,0.128,0.319,0.281,0.234,0.258,2
0.5,0.703,0.639,0.133,0.318,0.28,0.223,0.263,0
0.0,0.703,0.664,0.124,0.296,0.266,0.255,0.215,1
0.0,0.703,0.664,0.128,0.339,0.311,0.271,0.251,1
1.0,0.703,0.681,0.133,0.294,0.253,0.253,0.233,0
0.5,0.709,0.681,0.137,0.344,0.286,0.269,0.297,0
0.5,0.709,0.706,0.133,0.4,0.386,0.257,0.302,1
0.0,0.709,0.714,0.146,0.324,0.277,0.258,0.27,1
1.0,0.709,0.714,0.15,0.324,0.255,0.292,0.287,0
0.5,0.709,0.714,0.159,0.376,0.302,0.323,0.322,1
0.0,0.709,0.697,0.146,0.374,0.338,0.317,0.273,1
0.0,0.709,0.697,0.142,0.422,0.378,0.4,0.261,1
0.5,0.716,0.672,0.128,0.345,0.314,0.233,0.273,1
0.0,0.716,0.706,0.128,0.312,0.257,0.25,0.268,0
1.0,0.716,0.697,0.128,0.284,0.254,0.298,0.218,1
0.5,0.716,0.714,0.124,0.35,0.318,0.308,0.238,0
0.5,0.716,0.697,0.137,0.344,0.264,0.294,0.332,1
0.5,0.716,0.756,0.159,0.507,0.489,0.347,0.428,2
0.0,0.723,0.706,0.137,0.347,0.306,0.3,0.264,1
0.5,0.723,0.689,0.142,0.379,0.324,0.33,0.278,1
0.5,0.723,0.723,0.133,0.439,0.405,0.383,0.306,2
0.0,0.723,0.697,0.142,0.361,0.301,0.308,0.292,1
0.5,0.723,0.706,0.142,0.394,0.257,0.293,0.376,1
1.0,0.723,0.689,0.111,0.326,0.293,0.25,0.258,1
0.0,0.723,0.697,0.15,0.395,0.351,0.316,0.307,1
0.5,0.723,0.723,0.159,0.452,0.385,0.375,0.352,0
0.0,0.73,0.697,0.142,0.36,0.317,0.315,0.278,1
0.0,0.73,0.706,0.155,0.433,0.405,0.343,0.308,1
1.0,0.736,0.723,0.159,0.408,0.331,0.336,0.312,2
0.5,0.736,0.773,0.137,0.469,0.449,0.342,0.332,2
0.0,0.736,0.773,0.155,0.432,0.359,0.317,0.392,2
0.5,0.736,0.815,0.146,0.403,0.335,0.32,0.354,2
1.0,0.736,0.731,0.142,0.377,0.299,0.323,0.302,2
0.5,0.736,0.714,0.159,0.432,0.391,0.354,0.31,2
1.0,0.736,0.697,0.124,0.303,0.241,0.21,0.292,1
1.0,0.736,0.664,0.119,0.327,0.24,0.298,0.294,1
0.0,0.736,0.714,0.133,0.448,0.422,0.338,0.306,2
0.5,0.736,0.714,0.155,0.368,0.311,0.292,0.297,1
0.0,0.743,0.731,0.146,0.395,0.329,0.344,0.33,2
0.0,0.743,0.706,0.142,0.383,0.336,0.309,0.308,1
0.0,0.743,0.748,0.15,0.388,0.312,0.289,0.351,1
1.0,0.743,0.697,0.137,0.423,0.432,0.27,0.312,2
0.5,0.743,0.723,0.155,0.482,0.454,0.344,0.368,1
1.0,0.743,0.723,0.133,0.369,0.294,0.377,0.276,1
0.0,0.75,0.756,0.15,0.386,0.31,0.35,0.297,1
0.5,0.75,0.748,0.159,0.423,0.345,0.305,0.397,0
0.0,0.75,0.731,0.15,0.415,0.353,0.359,0.336,2
0.0,0.75,0.723,0.146,0.436,0.441,0.304,0.301,1
0.0,0.75,0.739,0.155,0.449,0.406,0.356,0.325,2
1.0,0.757,0.748,0.146,0.527,0.48,0.453,0.359,2
0.0,0.757,0.748,0.15,0.507,0.41,0.406,0.415,2
0.5,0.757,0.731,0.155,0.44,0.39,0.411,0.302,1
0.5,0.757,0.731,0.15,0.446,0.361,0.35,0.377,1
0.5,0.764,0.756,0.146,0.433,0.35,0.354,0.357,1
0.0,0.764,0.773,0.159,0.441,0.368,0.384,0.366,1
0.0,0.764,0.79,0.164,0.604,0.512,0.553,0.44,2
0.0,0.77,0.756,0.133,0.41,0.348,0.344,0.332,1
0.0,0.77,0.748,0.155,0.455,0.379,0.379,0.383,2
0.0,0.77,0.748,0.168,0.552,0.498,0.488,0.382,2
0.0,0.77,0.765,0.168,0.522,0.406,0.454,0.477,1
0.0,0.77,0.765,0.173,0.434,0.395,0.291,0.372,1
0.0,0.77,0.765,0.142,0.47,0.448,0.406,0.314,1
0.5,0.77,0.765,0.142,0.439,0.39,0.363,0.312,1
0.0,0.77,0.748,0.155,0.473,0.372,0.405,0.412,1
0.5,0.77,0.765,0.168,0.482,0.385,0.476,0.357,1
0.0,0.77,0.723,0.133,0.432,0.382,0.359,0.327,1
0.5,0.77,0.714,0.168,0.485,0.465,0.382,0.347,2
0.5,0.777,0.739,0.137,0.473,0.413,0.42,0.332,1
0.0,0.777,0.756,0.168,0.451,0.396,0.302,0.388,2
0.0,0.777,0.79,0.164,0.526,0.447,0.443,0.375,2
0.0,0.777,0.765,0.142,0.489,0.429,0.382,0.364,1
0.0,0.784,0.832,0.159,0.451,0.393,0.369,0.362,1
0.5,0.784,0.765,0.133,0.369,0.322,0.293,0.302,1
0.5,0.784,0.756,0.168,0.477,0.398,0.361,0.422,2
0.5,0.784,0.756,0.173,0.509,0.462,0.5,0.36,2
0.0,0.791,0.748,0.146,0.467,0.448,0.354,0.338,1
0.5,0.791,0.807,0.155,0.537,0.477,0.411,0.412,2
0.0,0.791,0.798,0.173,0.548,0.437,0.433,0.492,1
0.0,0.791,0.765,0.146,0.579,0.516,0.466,0.39,2
0.0,0.797,0.79,0.155,0.51,0.446,0.506,0.35,2
0.0,0.797,0.756,0.142,0.456,0.413,0.332,0.364,2
0.5,0.797,0.756,0.142,0.457,0.424,0.384,0.317,2
0.0,0.797,0.782,0.155,0.485,0.407,0.421,0.392,2
0.0,0.797,0.748,0.155,0.459,0.408,0.413,0.312,1
0.0,0.804,0.756,0.142,0.445,0.42,0.409,0.305,2
0.0,0.804,0.782,0.146,0.492,0.477,0.377,0.297,2
0.5,0.804,0.782,0.168,0.467,0.351,0.407,0.425,2
0.5,0.804,0.832,0.137,0.554,0.576,0.446,0.351,1
0.5,0.804,0.815,0.173,0.573,0.497,0.434,0.462,2
0.0,0.811,0.79,0.142,0.454,0.384,0.362,0.352,2
0.5,0.811,0.765,0.173,0.489,0.406,0.417,0.394,1
0.0,0.818,0.782,0.173,0.514,0.397,0.514,0.41,1
0.5,0.818,0.765,0.177,0.569,0.479,0.446,0.467,2
0.0,0.824,0.782,0.133,0.486,0.483,0.385,0.317,2
0.5,0.824,0.857,0.155,0.579,0.522,0.493,0.435,2
0.5,0.831,0.832,0.177,0.555,0.461,0.483,0.457,2
0.0,0.845,0.857,0.155,0.657,0.567,0.517,0.537,1
0.5,0.845,0.807,0.155,0.627,0.457,0.631,0.509,2
0.5,0.851,0.824,0.15,0.559,0.432,0.6,0.263,2
0.0,0.858,0.874,0.19,0.711,0.665,0.589,0.499,2
0.5,0.858,0.866,0.173,0.701,0.667,0.648,0.477,2
0.5,0.858,0.815,0.181,0.559,0.539,0.377,0.432,1
0.0,0.858,0.849,0.195,0.713,0.619,0.597,0.563,2
0.0,0.872,0.866,0.177,0.647,0.617,0.481,0.482,1
0.0,0.872,0.832,0.181,0.752,0.77,0.582,0.508,2
0.5,0.872,0.79,0.159,0.511,0.424,0.423,0.432,0
0.5,0.878,0.857,0.186,0.758,0.692,0.641,0.5,2
0.5,0.885,0.849,0.168,0.687,0.537,0.683,0.562,2
0.0,0.892,0.899,0.19,0.618,0.489,0.53,0.554,2
0.5,0.899,0.857,0.181,0.75,0.649,0.682,0.479,2
0.5,0.912,0.857,0.19,0.686,0.52,0.635,0.571,2
0.0,0.912,0.908,0.181,0.786,0.728,0.554,0.626,2
0.0,0.939,0.95,0.173,0.89,0.749,0.844,0.638,2
0.0,0.946,0.966,0.221,0.984,0.906,1.0,0.574,2
1.0,0.27,0.202,0.08,0.081,0.064,0.074,0.069,0
1.0,0.405,0.319,0.088,0.139,0.111,0.119,0.111,0
0.5,0.405,0.361,0.119,0.211,0.182,0.172,0.165,0
0.0,0.426,0.378,0.111,0.199,0.203,0.125,0.141,0
1.0,0.486,0.412,0.106,0.211,0.174,0.182,0.162,0
0.0,0.5,0.445,0.106,0.146,0.133,0.118,0.115,0
1.0,0.514,0.471,0.093,0.149,0.153,0.113,0.098,0
1.0,0.514,0.454,0.119,0.29,0.269,0.225,0.209,0
1.0,0.514,0.487,0.097,0.153,0.139,0.112,0.12,0
1.0,0.527,0.454,0.124,0.269,0.243,0.201,0.207,1
0.0,0.527,0.513,0.102,0.205,0.198,0.183,0.118,0
